mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,H0_body,0.004848964512348175,0.0679541677236557,0.02316984347999096,0.04478432238101959,0.13305853307247162,0.3459281623363495,0.06659222394227982,0.07429999858140945,0.060333333909511566,0.22333401441574097,0.2860666811466217,0.18316666781902313,0.4437325894832611,0.5870333313941956,0.3566666841506958,0.7752673625946045,0.9087666869163513,0.6759666800498962,0.7326687574386597,0.19099999964237213,1.0,0.0,1.0,1.0,0.0,1.0,2.8919361128032506e-08,0.0,0.8139750957489014,0.3540792763233185,0.0,0.0,0.0,0.03285516798496246,0.07086463272571564,0.03252692148089409,0.0,0.023376956582069397,0.06266501545906067,0.5735632181167603,0.014406532049179077,0.03618425130844116,0.7814081907272339,0.01744738221168518,0.04295851290225983,0.6685082912445068,0.0197360310703516,0.04898286610841751,0.6094986796379089,0.030914992094039917,0.07117573916912079,0.3636363744735718,0.044404078274965286,0.2557258903980255,0.6277372241020203
Acromyrmex_coronatus_CASENT0744365_processed.obj,H0_body,0.011777021922171116,0.09088446944952011,0.025530338287353516,0.0653541311621666,0.22555693984031677,0.5311793088912964,0.0434211827814579,0.049400001764297485,0.038733333349227905,0.15611609816551208,0.2131333351135254,0.12316666543483734,0.3521394431591034,0.5084666609764099,0.2693333327770233,0.7066881656646729,0.8875333666801453,0.587066650390625,0.6770407557487488,0.25903332233428955,1.0,0.0,1.0,1.0,0.0,1.0,2.5967393568748776e-08,0.0,0.8137757182121277,0.3402463495731354,0.0,0.0,0.0,0.06259169429540634,0.13181981444358826,0.07475503534078598,0.0,0.02381320856511593,0.06302382797002792,0.5283524990081787,0.021715762093663216,0.04613982141017914,0.523699939250946,0.022202661260962486,0.04985818266868591,0.5359116196632385,0.025731759145855904,0.06315676122903824,0.5303430557250977,0.03625888749957085,0.09065543115139008,0.35075971484184265,0.05999970808625221,0.17265820503234863,0.24817517399787903
Acromyrmex_lobicornis_CASENT0878007_processed.obj,H0_body,0.01615319587290287,0.12253701686859131,0.03400454297661781,0.0885324776172638,0.21378971636295319,0.6293384432792664,0.020710047334432602,0.024566667154431343,0.017899999395012856,0.08232079446315765,0.13156667351722717,0.05990000069141388,0.18627019226551056,0.35003334283828735,0.12690000236034393,0.5016564726829529,0.8014000058174133,0.3650999963283539,0.6134530305862427,0.34380000829696655,1.0,0.0,1.0,1.0,0.0,1.0,2.5361261535294943e-08,0.0,0.8270457983016968,0.34494131803512573,0.0,0.0,0.0,0.07209301739931107,0.17011655867099762,0.09050528705120087,0.0,0.028694311156868935,0.06316876411437988,0.39080461859703064,0.04005514457821846,0.08461472392082214,0.29866543412208557,0.03830692917108536,0.08794087171554565,0.3425414562225342,0.02518458664417267,0.06447001546621323,0.5488126873970032,0.0416257418692112,0.12057577818632126,0.31650784611701965,0.09814900159835815,0.2194156050682068,0.10462287068367004
Anochetus_risii_CASENT0877608_processed.obj,H0_body,0.004110748879611492,0.06108476221561432,0.023128613829612732,0.03795614838600159,0.1058962345123291,0.3438461124897003,0.06885471194982529,0.07783333212137222,0.06173333525657654,0.22402037680149078,0.2880000174045563,0.18330000340938568,0.486305296421051,0.6240666508674622,0.39836665987968445,0.8193705081939697,0.9109333157539368,0.744533360004425,0.7266419529914856,0.2024666666984558,1.0,0.0,1.0,1.0,0.0,1.0,2.6319993295942368e-08,0.0,0.8146219849586487,0.3799758851528168,0.0,0.0,0.0,0.01486892718821764,0.030478382483124733,0.015532268211245537,0.0,0.017774343490600586,0.044110313057899475,0.6777777671813965,0.02429334819316864,0.06615017354488373,0.5278416872024536,0.023308247327804565,0.047389134764671326,0.46961328387260437,0.02613094076514244,0.06500458717346191,0.47757259011268616,0.025313841179013252,0.07643071562051773,0.6013391613960266,0.11005958169698715,0.20822341740131378,0.01581508480012417
Anochetus_risii_CASENT0877609_processed.obj,H0_body,0.021988434717059135,0.13307124376296997,0.032811157405376434,0.10026007890701294,0.27024969458580017,0.746654748916626,0.0214421097189188,0.025066666305065155,0.01873333379626274,0.0847238078713417,0.13436666131019592,0.06186666712164879,0.20399954915046692,0.38940000534057617,0.13819999992847443,0.4896397292613983,0.8137666583061218,0.3501666784286499,0.6870880722999573,0.2659666836261749,1.0,0.0,1.0,1.0,0.0,1.0,2.2691963863508136e-08,0.0,0.8212030529975891,0.33142736554145813,0.0,0.0,0.0,0.05431626737117767,0.10045820474624634,0.060385461896657944,0.0,0.03219026327133179,0.07384425401687622,0.3804597854614258,0.025909285992383957,0.06137213855981827,0.49056604504585266,0.033848002552986145,0.08410792797803879,0.4475138187408447,0.022095205262303352,0.04468000680208206,0.46174144744873047,0.03752032294869423,0.09907715022563934,0.3448364734649658,0.06670182198286057,0.22396352887153625,0.28710460662841797
Aphaenogaster_pallida_CASENT0745235_processed.obj,H0_body,0.00461641326546669,0.06846418231725693,0.02629777416586876,0.04216640815138817,0.11938384920358658,0.33055391907691956,0.03620319813489914,0.039900001138448715,0.033133335411548615,0.12889832258224487,0.16563333570957184,0.1054999977350235,0.32048580050468445,0.414000004529953,0.26143333315849304,0.8415526151657104,0.9240666627883911,0.7725666761398315,0.7692795395851135,0.14713333547115326,1.0,0.0,1.0,1.0,0.0,1.0,2.6427818156093963e-08,0.0,0.8191070556640625,0.35862621665000916,0.0,0.0,0.0,0.016909684985876083,0.03515719622373581,0.017475761473178864,0.0,0.025825314223766327,0.0566311739385128,0.3938697278499603,0.024502016603946686,0.04659824073314667,0.37643811106681824,0.013107671402394772,0.023692894726991653,0.8232044577598572,0.019399255514144897,0.052694227546453476,0.6833773255348206,0.031646888703107834,0.10816334933042526,0.5217615365982056,0.048284854739904404,0.14264501631259918,0.43917274475097656
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,H0_body,0.007214751094579697,0.06529064476490021,0.022361580282449722,0.04292906075716019,0.12665699422359467,0.5423023700714111,0.12156584858894348,0.12943333387374878,0.11460000276565552,0.32315775752067566,0.36776667833328247,0.2881999909877777,0.5420807003974915,0.6292333602905273,0.4761333465576172,0.8069544434547424,0.9023000001907349,0.7298333644866943,0.7172545790672302,0.2558000087738037,1.0,0.0,1.0,1.0,0.0,1.0,3.0114136961856275e-08,0.0,0.8072266578674316,0.37517204880714417,0.0,0.0,0.0,0.029284482821822166,0.07101156562566757,0.03989028185606003,0.0,0.016019346192479134,0.03957146406173706,0.7180076837539673,0.012466898187994957,0.030297258868813515,0.7887712717056274,0.011199245229363441,0.02782442420721054,0.8425414562225342,0.014290384948253632,0.03426969051361084,0.7414248585700989,0.03888207674026489,0.09939137101173401,0.3636363744735718,0.12122496962547302,0.28316670656204224,0.04257907345890999
Carebara_trechideros_CASENT0877591_processed.obj,H0_body,0.00597648648545146,0.0613839365541935,0.02071218565106392,0.04067175090312958,0.15578077733516693,0.3893873393535614,0.1123264953494072,0.12336666882038116,0.1031000018119812,0.331473708152771,0.39826667308807373,0.28386667370796204,0.5863765478134155,0.6950333118438721,0.507099986076355,0.8317621946334839,0.9246000051498413,0.7558666467666626,0.6943811774253845,0.2289000004529953,1.0,0.0,1.0,1.0,0.0,1.0,3.020155858735052e-08,0.0,0.8145749568939209,0.3739720582962036,0.0,0.0,0.0,0.04811493679881096,0.0966351255774498,0.05860775336623192,0.0,0.014953669160604477,0.039070919156074524,0.7517241835594177,0.012913191691040993,0.02710961550474167,0.8260469436645508,0.012525958009064198,0.04390759393572807,0.8756906390190125,0.0127257090061903,0.029802586883306503,0.8205804824829102,0.03340412676334381,0.08857794106006622,0.43754830956459045,0.126058891415596,0.35188180208206177,0.06082725152373314
Centromyrmex_brachycola_CASENT0744052_processed.obj,H0_body,0.004224258009344339,0.06747102737426758,0.024011746048927307,0.04345928505063057,0.11069145053625107,0.3797072172164917,0.04842036962509155,0.056433334946632385,0.042399998754262924,0.1752942055463791,0.24543333053588867,0.13633333146572113,0.3769668936729431,0.5406333208084106,0.2893666625022888,0.7682686448097229,0.9189000129699707,0.6600666642189026,0.6861053705215454,0.27250000834465027,1.0,0.0,1.0,1.0,0.0,1.0,2.7071830999148006e-08,0.0,0.8148837685585022,0.3661193251609802,0.0,0.0,0.0,0.021094931289553642,0.050163738429546356,0.021824916824698448,0.0,0.019454441964626312,0.04682039096951485,0.617241382598877,0.03001314029097557,0.06081121414899826,0.33271974325180054,0.013467872515320778,0.03398638963699341,0.8066298365592957,0.02620692364871502,0.06026478111743927,0.4538258910179138,0.027905499562621117,0.07780376076698303,0.5333505272865295,0.10582783073186874,0.3195197880268097,0.22141118347644806
Cephalotes_minutus_CASENT0709253_processed.obj,H0_body,0.003242167877033353,0.060791321098804474,0.023921245709061623,0.0368700735270977,0.08963007479906082,0.2778546214103699,0.04079129174351692,0.04606666788458824,0.03660000115633011,0.15701541304588318,0.2096666693687439,0.12550000846385956,0.40199366211891174,0.5282000303268433,0.32446667551994324,0.8309614658355713,0.917900025844574,0.7590667009353638,0.7458989024162292,0.2812666594982147,1.0,0.0,1.0,1.0,0.0,1.0,2.7019373405323677e-08,0.0,0.8297972083091736,0.3627006709575653,0.0,0.0,0.0,0.0278116874396801,0.07370641082525253,0.028380533680319786,0.0,0.02548731118440628,0.05676284804940224,0.445210725069046,0.021858125925064087,0.04899938777089119,0.5315232276916504,0.011312071233987808,0.026198213919997215,0.8784530758857727,0.01685122400522232,0.03128897026181221,0.6569921374320984,0.022141791880130768,0.06179254502058029,0.600566565990448,0.087803915143013,0.25226229429244995,0.1228710487484932
