mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,dihedral_mean,dihedral_p99,folded_face_frac,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,Stage_2_deform_coarse,0.0001927369157783687,0.016105495393276215,0.008103911764919758,0.008001584559679031,0.02035067230463028,0.0546627938747406,0.31876400113105774,0.32126668095588684,0.31630000472068787,0.7572857737541199,0.766700029373169,0.7480999827384949,0.9535543918609619,0.9483333230018616,0.9588333368301392,0.9999000430107117,0.9998000264167786,1.0,0.8195869326591492,0.19359999895095825,1.2421140670776367,1.115135669708252,2.5929336547851562,0.5419071912765503,0.32598862051963806,1.9356086254119873,0.5842493772506714,0.0,0.7534036040306091,0.3217781186103821,0.017115356400609016,0.04381443187594414,0.1770157814025879,14.247085571289062,81.18567657470703,0.007855025120079517,0.001920370850712061,0.0025841849856078625,0.0019247198943048716,-0.0074770632199943066,0.007972472347319126,0.019267909228801727,0.9563218355178833,0.0056252265349030495,0.010572989471256733,0.9976990222930908,0.009056003764271736,0.016060924157500267,0.9779005646705627,0.007108158897608519,0.013507450930774212,1.0,0.009556213393807411,0.023133115842938423,0.9237703084945679,0.008662798441946507,0.022115061059594154,0.930656909942627
Acromyrmex_coronatus_CASENT0744365_processed.obj,Stage_2_deform_coarse,0.0002570616779848933,0.017680102959275246,0.009073317982256413,0.008606784977018833,0.021012060344219208,0.0889754667878151,0.24596263468265533,0.2515333294868469,0.24063333868980408,0.731754720211029,0.7454000115394592,0.7186000347137451,0.951714813709259,0.9459666609764099,0.9575333595275879,0.9945229887962341,0.9893666505813599,0.9997333288192749,0.8106231689453125,0.13210000097751617,1.2456133365631104,1.1956841945648193,2.449263095855713,0.5835942029953003,0.3073141872882843,1.8801518678665161,0.5310074687004089,0.0,0.7817703485488892,0.33359894156455994,0.019034355878829956,0.05019639432430267,0.2732762396335602,14.064325332641602,77.60010528564453,0.006746846716850996,0.051330067217350006,0.052070386707782745,0.05232850834727287,0.0016446411609649658,0.007321535609662533,0.014567325823009014,0.9881226420402527,0.006438225042074919,0.011969806626439095,0.994017481803894,0.007828845642507076,0.013333364389836788,0.9861878752708435,0.009569196961820126,0.027151688933372498,0.9313984513282776,0.00862794928252697,0.01702433079481125,0.9698686599731445,0.008851883932948112,0.019667573273181915,0.9537712931632996
Acromyrmex_lobicornis_CASENT0878007_processed.obj,Stage_2_deform_coarse,0.0004268736229278147,0.024280481040477753,0.011638318188488483,0.01264216285198927,0.029386447742581367,0.0887908786535263,0.11462145298719406,0.11580000072717667,0.11346666514873505,0.4816191792488098,0.5057333111763,0.4597000181674957,0.8790508508682251,0.907800018787384,0.852066695690155,0.9951727390289307,0.9919333457946777,0.9984333515167236,0.7976487278938293,0.289000004529953,1.3774572610855103,1.3702242374420166,3.0725507736206055,0.5188779830932617,0.3949751555919647,2.6055610179901123,0.7066940665245056,0.0,0.7535766959190369,0.319269061088562,0.026792392134666443,0.06673634797334671,0.24066762626171112,15.306520462036133,81.83079528808594,0.008115772157907486,0.024973561987280846,0.02567780762910843,0.025090087205171585,0.003830771893262863,0.011042533442378044,0.02203177474439144,0.921455979347229,0.01360225584357977,0.03011549822986126,0.845835268497467,0.010762440040707588,0.020358417183160782,0.9447514414787292,0.009639367461204529,0.017570681869983673,0.9656992554664612,0.01158637274056673,0.023531032726168633,0.9178470373153687,0.010424207895994186,0.01981433294713497,0.9513381719589233
Anochetus_risii_CASENT0877608_processed.obj,Stage_2_deform_coarse,0.00015562112093903124,0.01480424776673317,0.007291510235518217,0.007512737065553665,0.0160980261862278,0.0658455416560173,0.31324416399002075,0.3211333453655243,0.305733323097229,0.8198586106300354,0.8381666541099548,0.8023333549499512,0.9740333557128906,0.9738667011260986,0.9742000102996826,0.999599814414978,0.9991999864578247,1.0,0.8477780222892761,0.11990000307559967,1.1914103031158447,0.9248803853988647,2.1801817417144775,0.6232678890228271,0.272119402885437,1.6442041397094727,0.4732355773448944,0.0,0.7937486171722412,0.33857467770576477,0.014175651594996452,0.040548283606767654,0.17059899866580963,13.59405517578125,77.97525787353516,0.007529090158641338,0.0040484583005309105,0.004748426377773285,0.004066231194883585,-0.006557241082191467,0.006136020179837942,0.012369854375720024,0.9931034445762634,0.006412319839000702,0.01253601722419262,0.9884951710700989,0.00791848823428154,0.0163586363196373,0.972375750541687,0.008065343834459782,0.016632474958896637,0.9947230219841003,0.007164580747485161,0.012593149207532406,0.9878959655761719,0.006885225884616375,0.014674125239253044,0.9768856167793274
Anochetus_risii_CASENT0877609_processed.obj,Stage_2_deform_coarse,0.0007190254982560873,0.0269298255443573,0.01360588613897562,0.013323938474059105,0.03242798149585724,0.2903829514980316,0.10742363333702087,0.10913333296775818,0.1057666689157486,0.44956591725349426,0.4702000021934509,0.4306666851043701,0.848267138004303,0.8700667023658752,0.8275333642959595,0.990474283695221,0.9840333461761475,0.9970000386238098,0.771415650844574,0.22933334112167358,1.4398075342178345,1.7568076848983765,3.305868625640869,0.5206206440925598,0.4070906937122345,2.86297607421875,0.7163985967636108,0.0,0.7358849048614502,0.253203421831131,0.027012867853045464,0.07087617367506027,0.3451691269874573,16.29937744140625,104.25292205810547,0.013200352899730206,0.0012187319807708263,0.002303175861015916,0.0012331596808508039,-0.009142355993390083,0.010680981911718845,0.020377352833747864,0.9455938935279846,0.015293938107788563,0.03448596969246864,0.7708237767219543,0.010899697430431843,0.021524298936128616,0.9447514414787292,0.010862406343221664,0.018319806084036827,0.9709762930870056,0.01399582251906395,0.036290958523750305,0.8452227711677551,0.01219911128282547,0.0263358261436224,0.9184914827346802
Aphaenogaster_pallida_CASENT0745235_processed.obj,Stage_2_deform_coarse,0.00013587778084911406,0.014301016926765442,0.006965378765016794,0.00733563769608736,0.015100323595106602,0.06851711124181747,0.3179361820220947,0.3240666687488556,0.3120333254337311,0.8222647905349731,0.847000002861023,0.7989333271980286,0.9868646860122681,0.9882667064666748,0.9854666590690613,0.9996998906135559,0.9994000196456909,1.0,0.8988542556762695,0.042266666889190674,1.1301242113113403,0.7261970639228821,1.8575724363327026,0.6483711004257202,0.2353098839521408,1.4441229104995728,0.4021388292312622,0.0,0.823993980884552,0.4047704339027405,0.010789870284497738,0.02736201509833336,0.12594880163669586,13.012479782104492,69.74783325195312,0.005149767268449068,0.0029235496185719967,0.003464925102889538,0.0029356065206229687,-0.0033268844708800316,0.006518090609461069,0.011993929743766785,0.9954023361206055,0.005936712026596069,0.011964883655309677,0.9944776892662048,0.009034610353410244,0.014933865517377853,0.991712749004364,0.008994732983410358,0.01697102189064026,0.9736148118972778,0.007535056676715612,0.012895647436380386,0.992789089679718,0.007526892237365246,0.01232097763568163,0.9841849207878113
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,Stage_2_deform_coarse,0.0001367456716252491,0.013305860571563244,0.006956996861845255,0.006348863709717989,0.01730724237859249,0.05533572658896446,0.4288451075553894,0.42739999294281006,0.4302999973297119,0.8559046387672424,0.8455333709716797,0.8665333390235901,0.975548267364502,0.9628999829292297,0.9885333180427551,0.9995831251144409,0.9991666674613953,1.0,0.7973014116287231,0.11010000109672546,1.2264604568481445,1.092666745185852,2.5302066802978516,0.5700713992118835,0.30999743938446045,1.7904809713363647,0.5377374887466431,0.0,0.7935047149658203,0.377151221036911,0.013557116501033306,0.03448205441236496,0.17513665556907654,13.848855972290039,82.54393768310547,0.008017991669476032,0.02288125269114971,0.023448986932635307,0.023020556196570396,-5.1992014050483704e-05,0.00504632294178009,0.009933222085237503,0.9984674453735352,0.004985477775335312,0.010286039672791958,0.9958582520484924,0.006844580173492432,0.012988612055778503,0.9861878752708435,0.00707861827686429,0.01693093217909336,0.9656992554664612,0.007282250560820103,0.01582605019211769,0.9755343794822693,0.006877186708152294,0.014366859570145607,0.989051103591919
Carebara_trechideros_CASENT0877591_processed.obj,Stage_2_deform_coarse,0.000211428981856443,0.015143124386668205,0.008089986629784107,0.007053138222545385,0.021407518535852432,0.08962442725896835,0.38298535346984863,0.38536667823791504,0.38063332438468933,0.8104962706565857,0.8087666630744934,0.8122333288192749,0.9624567031860352,0.9442000389099121,0.9814333319664001,0.9944527745246887,0.988966703414917,1.0,0.7833461165428162,0.1632000058889389,1.240741491317749,1.7573707103729248,2.4923017024993896,0.5452904105186462,0.31374385952949524,2.028301239013672,0.5644770860671997,0.0,0.7677653431892395,0.33287638425827026,0.01518743671476841,0.0366433709859848,0.4189893305301666,13.559538841247559,75.59809875488281,0.006616473197937012,0.0215081088244915,0.022370336577296257,0.021736374124884605,0.0009674485772848129,0.005324108991771936,0.010804455727338791,0.9950191974639893,0.004970206413418055,0.009336055256426334,0.999539852142334,0.006291828118264675,0.010727300308644772,0.991712749004364,0.0062444680370390415,0.011910703033208847,1.0,0.008015645667910576,0.01736423373222351,0.9714138507843018,0.007247018162161112,0.013725497759878635,0.9829683899879456
Centromyrmex_brachycola_CASENT0744052_processed.obj,Stage_2_deform_coarse,0.00022864993661642075,0.01760290563106537,0.00849265605211258,0.009110250510275364,0.02113124169409275,0.09525280445814133,0.23579102754592896,0.2441333383321762,0.2280000001192093,0.7122481465339661,0.744866669178009,0.682366669178009,0.9506323337554932,0.9605333209037781,0.940933346748352,0.9983150959014893,0.9970666766166687,0.9995666742324829,0.8343170285224915,0.203000009059906,1.2460236549377441,1.1450577974319458,2.4266984462738037,0.571973443031311,0.31098347902297974,1.8994088172912598,0.5431541204452515,0.0,0.7813318371772766,0.3569134473800659,0.016293201595544815,0.03803706541657448,0.2068769484758377,14.053403854370117,78.95709228515625,0.007366122677922249,0.004363383632153273,0.005073562730103731,0.004407268017530441,-0.004614657256752253,0.007262521889060736,0.013910163193941116,0.9911877512931824,0.006984225474298,0.013121627271175385,0.994017481803894,0.008635662496089935,0.015377157367765903,0.9834254384040833,0.007818590849637985,0.01360760536044836,0.9894459247589111,0.008966755121946335,0.017452189698815346,0.9680659174919128,0.00964907743036747,0.01837274059653282,0.9659367203712463
Cephalotes_minutus_CASENT0709253_processed.obj,Stage_2_deform_coarse,0.00018544569320511073,0.016350241377949715,0.007744269911199808,0.008605971932411194,0.019335411489009857,0.06676372140645981,0.2574422359466553,0.2649666666984558,0.25033333897590637,0.7489202618598938,0.7887333631515503,0.712933361530304,0.9667989015579224,0.9783333539962769,0.9555333256721497,0.9994663596153259,0.9989333152770996,1.0,0.84629225730896,0.14053332805633545,1.2350045442581177,1.053029179573059,2.363571882247925,0.5637003183364868,0.319678395986557,1.8304153680801392,0.5646855235099792,0.0,0.8022518754005432,0.3893633782863617,0.016616730019450188,0.03979334980249405,0.13858148455619812,14.082392692565918,80.62673950195312,0.0077246506698429585,0.020642470568418503,0.021938301622867584,0.02056461200118065,-0.0007204171270132065,0.006799050606787205,0.012739221565425396,0.9950191974639893,0.0064353253692388535,0.011612075380980968,0.999539852142334,0.006812209263443947,0.011836770921945572,0.9972376227378845,0.008743316866457462,0.019743170589208603,0.9498680830001831,0.009052458219230175,0.018945544958114624,0.9595673680305481,0.008042076602578163,0.01692071557044983,0.9781022071838379
