mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,dihedral_mean,dihedral_p99,folded_face_frac,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,H0_body,0.01584682986140251,0.11248783022165298,0.05310722067952156,0.059380609542131424,0.2319032847881317,0.5362025499343872,0.05386658385396004,0.05793333426117897,0.050333332270383835,0.18683111667633057,0.2258666753768921,0.15929999947547913,0.3688740134239197,0.46183332800865173,0.3070666790008545,0.6784915924072266,0.7648333311080933,0.609666645526886,0.7182296514511108,0.19743333756923676,1.0,0.0,1.0,1.0,0.0,1.0,2.557398914859732e-08,0.0,0.8318735361099243,0.4067101776599884,0.0,0.0,0.0,13.006454467773438,79.20414733886719,0.007203155197203159,0.015075301751494408,0.021790891885757446,0.014948016032576561,0.0,0.021929321810603142,0.05101155489683151,0.5344827771186829,0.02430497296154499,0.06488852947950363,0.5020709037780762,0.018411917611956596,0.05152086541056633,0.6850829124450684,0.019664162769913673,0.03598557040095329,0.5567282438278198,0.13354483246803284,0.3343547582626343,0.23512747883796692,0.24012362957000732,0.4728890061378479,0.0
Acromyrmex_coronatus_CASENT0744365_processed.obj,H0_body,0.022152038291096687,0.13811619579792023,0.03972034528851509,0.09839585423469543,0.30390679836273193,0.5276113748550415,0.0340910404920578,0.04050000011920929,0.02943333424627781,0.10964005440473557,0.16690000891685486,0.08163333684206009,0.23600369691848755,0.38493335247039795,0.17016667127609253,0.5240286588668823,0.7515000104904175,0.4022666811943054,0.6484767198562622,0.30160000920295715,1.0,0.0,1.0,1.0,0.0,1.0,3.438617923734455e-08,0.0,0.7293928861618042,0.3165837824344635,0.0,0.0,0.0,13.514484405517578,102.4085464477539,0.013493693433701992,0.08050000667572021,0.12166795134544373,0.10868441313505173,0.0,0.026362087577581406,0.06176120415329933,0.4567050039768219,0.03764475882053375,0.08935817331075668,0.2954441010951996,0.06306128203868866,0.18241915106773376,0.2403315007686615,0.026247307658195496,0.05495254322886467,0.46174144744873047,0.06154850125312805,0.17577233910560608,0.2765902578830719,0.10898016393184662,0.20436765253543854,0.035279806703329086
Acromyrmex_lobicornis_CASENT0878007_processed.obj,H0_body,0.0326315276324749,0.1779627799987793,0.05486088618636131,0.12310189008712769,0.351054847240448,0.569982647895813,0.013964014127850533,0.017100000753998756,0.011800000444054604,0.0573599711060524,0.09153333306312561,0.04176666587591171,0.13683517277240753,0.25429999828338623,0.09359999746084213,0.3667641878128052,0.5798666477203369,0.26820001006126404,0.5818822383880615,0.30773332715034485,1.0,0.0,1.0,1.0,0.0,1.0,2.5839176132080866e-08,0.0,0.8126763701438904,0.38055625557899475,0.0,0.0,0.0,13.118017196655273,81.52074432373047,0.007594277150928974,0.017323162406682968,0.05775616317987442,0.018688634037971497,0.0,0.045503709465265274,0.09881982952356339,0.2383141815662384,0.04424437880516052,0.12164592742919922,0.31891393661499023,0.022398265078663826,0.05044125020503998,0.5248618721961975,0.016657356172800064,0.037279609590768814,0.6965699195861816,0.0818396732211113,0.24097111821174622,0.20319341123104095,0.16407473385334015,0.2931841313838959,0.06812652200460434
Anochetus_risii_CASENT0877608_processed.obj,H0_body,0.008243597112596035,0.08467084169387817,0.031140577048063278,0.053530268371105194,0.1585535854101181,0.47488096356391907,0.05228734388947487,0.05790000036358833,0.04766666889190674,0.1820901483297348,0.2323666661977768,0.14970000088214874,0.4010787308216095,0.5143333673477173,0.3287000060081482,0.7101209759712219,0.8281000256538391,0.621566653251648,0.7097796201705933,0.2141333371400833,1.0,0.0,1.0,1.0,0.0,1.0,2.3787658065543837e-08,0.0,0.8201925754547119,0.368630051612854,0.0,0.0,0.0,13.157317161560059,79.9237289428711,0.007561683654785156,0.006647699512541294,0.014949374832212925,0.006834083236753941,0.0,0.01616409234702587,0.038846470415592194,0.7183908224105835,0.023629963397979736,0.0552644245326519,0.5227795839309692,0.02257763408124447,0.04697186499834061,0.5193370580673218,0.018266793340444565,0.043213967233896255,0.6385224461555481,0.05700885131955147,0.1539357304573059,0.23847541213035583,0.12076856940984726,0.18103507161140442,0.035279806703329086
Anochetus_risii_CASENT0877609_processed.obj,H0_body,0.036360982805490494,0.170171856880188,0.04916631802916527,0.12100554257631302,0.41041961312294006,0.8757272958755493,0.016969546675682068,0.019100001081824303,0.015266667120158672,0.07377598434686661,0.1044333353638649,0.05703333392739296,0.16812480986118317,0.27906668186187744,0.12030000239610672,0.42673832178115845,0.6323333382606506,0.3220333456993103,0.6954029202461243,0.19770000874996185,1.0,0.0,1.0,1.0,0.0,1.0,2.2758985807058707e-08,0.0,0.8223691582679749,0.37012049555778503,0.0,0.0,0.0,13.373952865600586,90.19395446777344,0.01007138006389141,0.03372029960155487,0.0502963662147522,0.03569399565458298,0.0,0.033550746738910675,0.07629712671041489,0.38697320222854614,0.04258086159825325,0.10406409204006195,0.28762081265449524,0.02299882099032402,0.08647467195987701,0.6878453493118286,0.03742971643805504,0.07503441721200943,0.28759896755218506,0.06526133418083191,0.20550739765167236,0.2817409336566925,0.153154194355011,0.2692373991012573,0.0
Aphaenogaster_pallida_CASENT0745235_processed.obj,H0_body,0.006539369001984596,0.08385121822357178,0.03166217729449272,0.05218903720378876,0.1352405995130539,0.37725433707237244,0.032464999705553055,0.035233333706855774,0.030100001022219658,0.11739014834165573,0.14840000867843628,0.09710000455379486,0.3103179931640625,0.40470001101493835,0.25163334608078003,0.7167459726333618,0.8320666551589966,0.6295000314712524,0.7986773252487183,0.17720000445842743,1.0,0.0,1.0,1.0,0.0,1.0,2.455115222232962e-08,0.0,0.8443300127983093,0.3960365056991577,0.0,0.0,0.0,12.774238586425781,77.43164825439453,0.00648609921336174,0.013304436579346657,0.01742352545261383,0.013688016682863235,0.0,0.02358432486653328,0.04404882341623306,0.41072797775268555,0.014986364170908928,0.032768964767456055,0.7754256725311279,0.014414549805223942,0.0429721474647522,0.7762431502342224,0.015682952478528023,0.027976438403129578,0.7387863397598267,0.056207116693258286,0.11718606948852539,0.20963172614574432,0.07634441554546356,0.150711789727211,0.0
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,H0_body,0.007241683080792427,0.071632020175457,0.028846997767686844,0.04278502240777016,0.1647624671459198,0.3418480157852173,0.1134132668375969,0.12120000272989273,0.1065666675567627,0.3248516619205475,0.3636000156402588,0.29356667399406433,0.5658172369003296,0.6366000175476074,0.5091999769210815,0.7784581780433655,0.8336333632469177,0.7301333546638489,0.7452453970909119,0.21320000290870667,1.0,0.0,1.0,1.0,0.0,1.0,2.6229663774302026e-08,0.0,0.8404756188392639,0.3963770270347595,0.0,0.0,0.0,13.101195335388184,82.7353515625,0.008604674600064754,0.027177777141332626,0.03635179251432419,0.03523367643356323,0.0,0.011449317447841167,0.02535822242498398,0.880842924118042,0.011531886644661427,0.02808496728539467,0.8504372239112854,0.016129745170474052,0.045890435576438904,0.7071823477745056,0.016370175406336784,0.0384943000972271,0.7124010920524597,0.05984565615653992,0.17617318034172058,0.27865052223205566,0.10145764797925949,0.22296015918254852,0.17031629383563995
Carebara_trechideros_CASENT0877591_processed.obj,H0_body,0.020262975245714188,0.11173105239868164,0.0357234962284565,0.07600755989551544,0.3173903524875641,0.5504648685455322,0.09405285865068436,0.10166666656732559,0.08749999850988388,0.2523115575313568,0.2944333255290985,0.22073332965373993,0.46284833550453186,0.5436333417892456,0.4029666781425476,0.714307963848114,0.7933333516120911,0.6496000289916992,0.7173474431037903,0.2453666627407074,1.0,0.0,1.0,1.0,0.0,1.0,2.5853745810877626e-08,0.0,0.826586127281189,0.39409172534942627,0.0,0.0,0.0,13.423770904541016,83.15477752685547,0.008539487607777119,0.03107919916510582,0.049255430698394775,0.04337308555841446,0.0,0.013658581301569939,0.031072743237018585,0.7785440683364868,0.029742637649178505,0.07412761449813843,0.41969627141952515,0.013285990804433823,0.0355442576110363,0.8121547102928162,0.014382137916982174,0.04100639745593071,0.8073878884315491,0.07126393169164658,0.20459964871406555,0.3188256621360779,0.14884762465953827,0.2950332760810852,0.06690997630357742
Centromyrmex_brachycola_CASENT0744052_processed.obj,H0_body,0.013687198981642723,0.10846966505050659,0.04021258279681206,0.06825707852840424,0.19311046600341797,0.610369861125946,0.040559377521276474,0.046166665852069855,0.03616666793823242,0.1437537670135498,0.195700004696846,0.1136000007390976,0.3255348801612854,0.45746666193008423,0.2526666820049286,0.6428206562995911,0.814300000667572,0.531000018119812,0.6841617226600647,0.28493332862854004,1.0,0.0,1.0,1.0,0.0,1.0,2.5716785145846188e-08,0.0,0.8269940614700317,0.4054732918739319,0.0,0.0,0.0,12.896748542785645,76.51937866210938,0.006583879701793194,0.02292332798242569,0.03681119903922081,0.021879203617572784,0.0,0.02699901908636093,0.07151763141155243,0.4804597795009613,0.022969312965869904,0.05267077684402466,0.5108145475387573,0.015317469835281372,0.03264077380299568,0.7403315305709839,0.02620363049209118,0.047785013914108276,0.416886568069458,0.09410778433084488,0.27123117446899414,0.2521246373653412,0.17900992929935455,0.5414553880691528,0.15085157752037048
Cephalotes_minutus_CASENT0709253_processed.obj,H0_body,0.003906235098838806,0.06442289054393768,0.02593075856566429,0.03849212825298309,0.10156065225601196,0.2746751606464386,0.05870978161692619,0.06626667082309723,0.05270000174641609,0.20923589169979095,0.26809999346733093,0.1715666651725769,0.4385102391242981,0.5597666501998901,0.36043334007263184,0.7894313335418701,0.8816666603088379,0.7146666646003723,0.7371211051940918,0.24873334169387817,1.0,0.0,1.0,1.0,0.0,1.0,2.5728434493998975e-08,0.0,0.8470613956451416,0.41431453824043274,0.0,0.0,0.0,12.820141792297363,77.55742645263672,0.006290538236498833,0.004458628594875336,0.013713841326534748,0.005170338787138462,0.0,0.021183829754590988,0.05660136416554451,0.5900382995605469,0.018913574516773224,0.04146751016378403,0.6166589856147766,0.020967284217476845,0.04959934577345848,0.5856353640556335,0.021267760545015335,0.04000049829483032,0.49076518416404724,0.0446808785200119,0.13116854429244995,0.41050735116004944,0.08765147626399994,0.23924420773983002,0.16301703453063965
