specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Axinidris_hypoclinoides_CASENT0744663_processed.obj,body,2611,0.005058897193521261,0.015160307753831148,0.06798622012138367,0.022666966542601585
Axinidris_hypoclinoides_CASENT0744663_processed.obj,head,2174,0.001954621635377407,0.004868849529884756,0.12882071733474731,0.017080385237932205
Axinidris_hypoclinoides_CASENT0744663_processed.obj,antenna,362,0.0030486530158668756,0.006975589017383754,0.011609776876866817,0.014519723132252693
Axinidris_hypoclinoides_CASENT0744663_processed.obj,mandible,379,0.003681170055642724,0.010118479467928354,0.06054385006427765,0.019130244851112366
Axinidris_hypoclinoides_CASENT0744663_processed.obj,leg,3887,0.003777609206736088,0.00963286692276597,0.0732918307185173,0.01612081192433834
Axinidris_hypoclinoides_CASENT0744663_processed.obj,leg_distal,822,0.007186125032603741,0.024976372066885227,0.11223804205656052,0.02161540277302265
Azteca_ovaticeps_CASENT0745027_processed.obj,body,2611,0.004290824756026268,0.01217949204146862,0.06881628930568695,0.018245302140712738
Azteca_ovaticeps_CASENT0745027_processed.obj,head,2174,0.002551116282120347,0.00689836950041352,0.04916578531265259,0.01606692373752594
Azteca_ovaticeps_CASENT0745027_processed.obj,antenna,362,0.0068971505388617516,0.014316493412479753,0.04925522580742836,0.01751948706805706
Azteca_ovaticeps_CASENT0745027_processed.obj,mandible,379,0.004594325553625822,0.011039680335670701,0.07079120725393295,0.017637573182582855
Azteca_ovaticeps_CASENT0745027_processed.obj,leg,3887,0.003936123568564653,0.00958999590948224,0.07246902585029602,0.015887491405010223
Azteca_ovaticeps_CASENT0745027_processed.obj,leg_distal,822,0.007032172754406929,0.026191231235861746,0.07977768033742905,0.02090585231781006
Azteca_sp._CASENT0744101_processed.obj,body,2611,0.005286810453981161,0.013486517127603292,0.05889102816581726,0.02176198735833168
Azteca_sp._CASENT0744101_processed.obj,head,2174,0.0036660952027887106,0.009705836558714508,0.03414609655737877,0.014529849402606487
Azteca_sp._CASENT0744101_processed.obj,antenna,362,0.011968930251896381,0.037509363517165155,0.177912175655365,0.03283045068383217
Azteca_sp._CASENT0744101_processed.obj,mandible,379,0.011471953243017197,0.03319218158721924,0.10977040231227875,0.03613508492708206
Azteca_sp._CASENT0744101_processed.obj,leg,3887,0.00553257716819644,0.014308553282171486,0.10238295048475266,0.02045203186571598
Azteca_sp._CASENT0744101_processed.obj,leg_distal,822,0.006605308037251234,0.021172779612243165,0.1160411536693573,0.020251842215657234
Azteca_sp._CASENT0744102_processed.obj,body,2611,0.006751939654350281,0.016213390044867992,0.13725708425045013,0.027941618114709854
Azteca_sp._CASENT0744102_processed.obj,head,2174,0.003459555096924305,0.010231702961027619,0.03301799297332764,0.016053710132837296
Azteca_sp._CASENT0744102_processed.obj,antenna,362,0.016831859946250916,0.061829413287341546,0.1544182449579239,0.042425066232681274
Azteca_sp._CASENT0744102_processed.obj,mandible,379,0.015489540062844753,0.037403704226016986,0.0830528736114502,0.047885116189718246
Azteca_sp._CASENT0744102_processed.obj,leg,3887,0.006748702842742205,0.017887465842068195,0.12760736048221588,0.02541947551071644
Azteca_sp._CASENT0744102_processed.obj,leg_distal,822,0.01016965601593256,0.03270400036126369,0.14795741438865662,0.027754442766308784
Azteca_sp._CASENT0744103_processed.obj,body,2611,0.004729816224426031,0.012034920044243336,0.07843003422021866,0.022699527442455292
Azteca_sp._CASENT0744103_processed.obj,head,2174,0.0019552872981876135,0.005882658506743608,0.04276019707322121,0.012397533282637596
Azteca_sp._CASENT0744103_processed.obj,antenna,362,0.014415452256798744,0.04907980989664791,0.11795324087142944,0.04045192524790764
Azteca_sp._CASENT0744103_processed.obj,mandible,379,0.008174522779881954,0.017281393334269514,0.09032191336154938,0.027866985648870468
Azteca_sp._CASENT0744103_processed.obj,leg,3887,0.006425676867365837,0.016275918111205098,0.18670648336410522,0.022003555670380592
Azteca_sp._CASENT0744103_processed.obj,leg_distal,822,0.011032959446310997,0.03303038720041511,0.2091476321220398,0.03193380683660507
Blepharidatta_brasiliensis_CASENT0744515_processed.obj,body,2611,0.006016937084496021,0.01629036385565996,0.1582614928483963,0.020809190347790718
Blepharidatta_brasiliensis_CASENT0744515_processed.obj,head,2174,0.003501146798953414,0.009245185507461428,0.08669564127922058,0.017714986577630043
Blepharidatta_brasiliensis_CASENT0744515_processed.obj,antenna,362,0.005715436767786741,0.013098425557836888,0.04572214186191559,0.014861339703202248
Blepharidatta_brasiliensis_CASENT0744515_processed.obj,mandible,379,0.0040464079938828945,0.010957802459597581,0.05219479650259018,0.014178975485265255
Blepharidatta_brasiliensis_CASENT0744515_processed.obj,leg,3887,0.004891528282314539,0.01224215775728225,0.1365116685628891,0.01848122850060463
Blepharidatta_brasiliensis_CASENT0744515_processed.obj,leg_distal,822,0.007741368841379881,0.0212829588912427,0.1054205670952797,0.02497929148375988
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,body,2611,0.0056084697134792805,0.014751287177205086,0.08655828982591629,0.02087284065783024
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,head,2174,0.004202836658805609,0.01219744384288786,0.1107572391629219,0.014628220349550247
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,antenna,362,0.012826214544475079,0.038178575038909895,0.12228380888700485,0.036447130143642426
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,mandible,379,0.0052970708347857,0.014058889355510449,0.07980739325284958,0.022186320275068283
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,leg,3887,0.005217833444476128,0.014011589903384443,0.12250298261642456,0.019386816769838333
Blepharidatta_brasiliensis_CASENT0745135_processed.obj,leg_distal,822,0.005489840637892485,0.013855007570236916,0.09848877042531967,0.01649053767323494
Blepharidatta_brasiliensis_CASENT0745136_processed.obj,body,2611,0.006565846968442202,0.018456892110407352,0.20160670578479767,0.02372671850025654
Blepharidatta_brasiliensis_CASENT0745136_processed.obj,head,2174,0.0032902592793107033,0.00923348870128393,0.11615056544542313,0.014022570103406906
