specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Acanthomyrmex_cf.ferox_CASENT0878066_processed.obj,body,2611,0.005433638114482164,0.015395155642181635,0.1911257952451706,0.02435198985040188
Acanthomyrmex_cf.ferox_CASENT0878066_processed.obj,head,2174,0.0026653099339455366,0.0067738366313278625,0.022694602608680725,0.017393043264746666
Acanthomyrmex_cf.ferox_CASENT0878066_processed.obj,antenna,362,0.008298211731016636,0.023177504446357487,0.11027830839157104,0.02836058847606182
Acanthomyrmex_cf.ferox_CASENT0878066_processed.obj,mandible,379,0.005038227420300245,0.012212369870394462,0.0538756363093853,0.027880901470780373
Acanthomyrmex_cf.ferox_CASENT0878066_processed.obj,leg,3887,0.005754491314291954,0.014360793400555846,0.2909666895866394,0.022642038762569427
Acanthomyrmex_cf.ferox_CASENT0878066_processed.obj,leg_distal,822,0.009386995807290077,0.030537573155015693,0.16228801012039185,0.028483912348747253
Acanthomyrmex_cf.ferox_CASENT0878067_processed.obj,body,2611,0.007908318191766739,0.02147782128304243,0.2509753108024597,0.02727622725069523
Acanthomyrmex_cf.ferox_CASENT0878067_processed.obj,head,2174,0.0031852046959102154,0.0089876783080399,0.029411746188998222,0.015684274956583977
Acanthomyrmex_cf.ferox_CASENT0878067_processed.obj,antenna,362,0.02026544138789177,0.07128395140171048,0.16223785281181335,0.06539696455001831
Acanthomyrmex_cf.ferox_CASENT0878067_processed.obj,mandible,379,0.011927001178264618,0.038350677862763353,0.09855969995260239,0.043071649968624115
Acanthomyrmex_cf.ferox_CASENT0878067_processed.obj,leg,3887,0.007605445571243763,0.021387229859828927,0.27058374881744385,0.026971666142344475
Acanthomyrmex_cf.ferox_CASENT0878067_processed.obj,leg_distal,822,0.011648080311715603,0.03889752645045515,0.1626911461353302,0.03314300253987312
Acanthostichus_aff.brevicornis_CASENT0744325_processed.obj,body,2611,0.007482868153601885,0.018413173034787178,0.29317712783813477,0.02801438234746456
Acanthostichus_aff.brevicornis_CASENT0744325_processed.obj,head,2174,0.002404497703537345,0.006641156785190103,0.09196019172668457,0.012374421581625938
Acanthostichus_aff.brevicornis_CASENT0744325_processed.obj,antenna,362,0.022352471947669983,0.0921360034495592,0.19441033899784088,0.056990884244441986
Acanthostichus_aff.brevicornis_CASENT0744325_processed.obj,mandible,379,0.008066515438258648,0.0196610329672694,0.06176752597093582,0.03204220160841942
Acanthostichus_aff.brevicornis_CASENT0744325_processed.obj,leg,3887,0.0073209661059081554,0.020773547701537606,0.21768920123577118,0.02750166319310665
Acanthostichus_aff.brevicornis_CASENT0744325_processed.obj,leg_distal,822,0.012012765742838383,0.04043861553072927,0.23568373918533325,0.03909032419323921
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,body,2611,0.0036988563369959593,0.010225236881524324,0.03419189900159836,0.02077234536409378
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,head,2174,0.0018312360625714064,0.005622135009616612,0.027477296069264412,0.013403833843767643
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,antenna,362,0.0052682445384562016,0.0126679765060544,0.039064522832632065,0.014676135964691639
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,mandible,379,0.003272272879257798,0.009591186698526141,0.047986891120672226,0.016580255702137947
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,leg,3887,0.0033155952114611864,0.008370171301066875,0.13938912749290466,0.013679643161594868
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,leg_distal,822,0.0029671569354832172,0.0070826116250827745,0.039751313626766205,0.008775687776505947
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,body,2611,0.004576343111693859,0.01119631202891469,0.05338514968752861,0.020456260070204735
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,head,2174,0.002191686537116766,0.005404243851080536,0.02026376500725746,0.014383245259523392
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,antenna,362,0.00613431166857481,0.012276437273249029,0.023660758510231972,0.015644200146198273
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,mandible,379,0.003946124576032162,0.008248412143439054,0.06079668551683426,0.01620783656835556
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,leg,3887,0.004637108184397221,0.0118696472607553,0.09127306938171387,0.01773221790790558
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,leg_distal,822,0.0046577234752476215,0.012502626422792672,0.116116002202034,0.015593698248267174
Acanthostichus_brevicornis_CASENT0744297_processed.obj,body,2611,0.005196721293032169,0.013633672147989273,0.0360243059694767,0.025795014575123787
Acanthostichus_brevicornis_CASENT0744297_processed.obj,head,2174,0.004105852451175451,0.012066610157489771,0.06873305886983871,0.01444120891392231
Acanthostichus_brevicornis_CASENT0744297_processed.obj,antenna,362,0.009857751429080963,0.031047398969531046,0.07688337564468384,0.02823534421622753
Acanthostichus_brevicornis_CASENT0744297_processed.obj,mandible,379,0.006577230524271727,0.013518694974482057,0.09017681330442429,0.024696890264749527
