specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Cephalotes_minutus_CASENT0709253_processed.obj,body,2611,0.004131958354264498,0.009859213139861822,0.05677545443177223,0.022002791985869408
Cephalotes_minutus_CASENT0709253_processed.obj,head,2174,0.0027552053797990084,0.007185261999256903,0.021294312551617622,0.016857841983437538
Cephalotes_minutus_CASENT0709253_processed.obj,antenna,362,0.00490559870377183,0.011725555406883357,0.029306253418326378,0.012998186983168125
Cephalotes_minutus_CASENT0709253_processed.obj,mandible,379,0.0035605852026492357,0.00835174433887004,0.04840587079524994,0.01623254083096981
Cephalotes_minutus_CASENT0709253_processed.obj,leg,3887,0.0038358394522219896,0.00933519434183835,0.06190338358283043,0.015525384806096554
Cephalotes_minutus_CASENT0709253_processed.obj,leg_distal,822,0.003053806722164154,0.007127980515360831,0.01827607862651348,0.009896102361381054
Cephalotes_minutus_CASENT0744308_processed.obj,body,2611,0.005159031134098768,0.012759248726069927,0.13543380796909332,0.024490786716341972
Cephalotes_minutus_CASENT0744308_processed.obj,head,2174,0.002690051682293415,0.007485068636015057,0.03631545230746269,0.01584659516811371
Cephalotes_minutus_CASENT0744308_processed.obj,antenna,362,0.01439023669809103,0.037303494289517396,0.16004712879657745,0.047059379518032074
Cephalotes_minutus_CASENT0744308_processed.obj,mandible,379,0.009744408540427685,0.025987196713685937,0.05936652049422264,0.03667007386684418
Cephalotes_minutus_CASENT0744308_processed.obj,leg,3887,0.0067319865338504314,0.01753659043461084,0.2180444896221161,0.022471213713288307
Cephalotes_minutus_CASENT0744308_processed.obj,leg_distal,822,0.008311147801578045,0.020334350969642333,0.20204247534275055,0.026931438595056534
Cephalotes_minutus_CASENT0744309_processed.obj,body,2611,0.005179219879209995,0.012606310192495584,0.07738944888114929,0.02086455747485161
Cephalotes_minutus_CASENT0744309_processed.obj,head,2174,0.002552089747041464,0.0070303988177329284,0.02227918617427349,0.012572810985147953
Cephalotes_minutus_CASENT0744309_processed.obj,antenna,362,0.01393510214984417,0.04575915671885012,0.12900575995445251,0.037376243621110916
Cephalotes_minutus_CASENT0744309_processed.obj,mandible,379,0.007672533858567476,0.018532623536884753,0.0680859163403511,0.029677705839276314
Cephalotes_minutus_CASENT0744309_processed.obj,leg,3887,0.0050743697211146355,0.011970164999365807,0.08106403797864914,0.01809311844408512
Cephalotes_minutus_CASENT0744309_processed.obj,leg_distal,822,0.007269297726452351,0.022430216148495656,0.13664120435714722,0.023482032120227814
Cephalotes_minutus_CASENT0744310_processed.obj,body,2611,0.00502034230157733,0.01250656507909298,0.16501116752624512,0.026304278522729874
Cephalotes_minutus_CASENT0744310_processed.obj,head,2174,0.004894819110631943,0.012762416107580058,0.10475565493106842,0.020573042333126068
Cephalotes_minutus_CASENT0744310_processed.obj,antenna,362,0.01890444941818714,0.06134623289108272,0.18986567854881287,0.051163043826818466
Cephalotes_minutus_CASENT0744310_processed.obj,mandible,379,0.014021906070411205,0.031484725326299645,0.12884415686130524,0.0505484938621521
Cephalotes_minutus_CASENT0744310_processed.obj,leg,3887,0.007267659064382315,0.021297378465533253,0.16627085208892822,0.025449777022004128
Cephalotes_minutus_CASENT0744310_processed.obj,leg_distal,822,0.012741154059767723,0.04308884944766755,0.18389160931110382,0.040940433740615845
Cephalotes_minutus_CASENT0745140_processed.obj,body,2611,0.004227960016578436,0.011039051692932844,0.043284978717565536,0.02072020247578621
Cephalotes_minutus_CASENT0745140_processed.obj,head,2174,0.00314592313952744,0.008452336909249422,0.07319079339504242,0.0159816462546587
Cephalotes_minutus_CASENT0745140_processed.obj,antenna,362,0.014680776745080948,0.053574276156723485,0.12151168286800385,0.0412563681602478
Cephalotes_minutus_CASENT0745140_processed.obj,mandible,379,0.00932343490421772,0.021615939401090144,0.10876428335905075,0.03311140835285187
Cephalotes_minutus_CASENT0745140_processed.obj,leg,3887,0.006937479134649038,0.019483577273786065,0.13427743315696716,0.02354971319437027
Cephalotes_minutus_CASENT0745140_processed.obj,leg_distal,822,0.009032330475747585,0.028472939413040854,0.15590010583400726,0.027929222211241722
Cephalotes_minutus_CASENT0745141_processed.obj,body,2611,0.005672222003340721,0.013979939743876457,0.12163865566253662,0.02661852538585663
Cephalotes_minutus_CASENT0745141_processed.obj,head,2174,0.0030564407352358103,0.008092136122286313,0.13219502568244934,0.015042458660900593
