specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Pheidole_gertrudae_CASENT0744265_processed.obj,body,2611,0.0034295436926186085,0.008967267349362373,0.0857846587896347,0.0188585314899683
Pheidole_gertrudae_CASENT0744265_processed.obj,head,2174,0.0020474272314459085,0.00523140481673181,0.03194601833820343,0.014469033107161522
Pheidole_gertrudae_CASENT0744265_processed.obj,antenna,362,0.002895336365327239,0.006375721842050552,0.011089962907135487,0.014122399501502514
Pheidole_gertrudae_CASENT0744265_processed.obj,mandible,379,0.002827537478879094,0.007620267849415515,0.054000724107027054,0.01786372996866703
Pheidole_gertrudae_CASENT0744265_processed.obj,leg,3887,0.002412100788205862,0.005282919201999902,0.10428055375814438,0.014706555753946304
Pheidole_gertrudae_CASENT0744265_processed.obj,leg_distal,822,0.005136861000210047,0.017017848044633858,0.10559938102960587,0.01809018664062023
Pheidole_megacephala_CASENT0744846_processed.obj,body,2611,0.004532108549028635,0.012699973303824663,0.09104074537754059,0.019054288044571877
Pheidole_megacephala_CASENT0744846_processed.obj,head,2174,0.002176938345655799,0.006302337860688566,0.02090241014957428,0.009645641781389713
Pheidole_megacephala_CASENT0744846_processed.obj,antenna,362,0.014398708939552307,0.05431900769472118,0.1646302044391632,0.03405000641942024
Pheidole_megacephala_CASENT0744846_processed.obj,mandible,379,0.009939143434166908,0.022049059532582748,0.15482647716999054,0.031515274196863174
Pheidole_megacephala_CASENT0744846_processed.obj,leg,3887,0.0030579417943954468,0.007012744480744003,0.10758369415998459,0.014084592461585999
Pheidole_megacephala_CASENT0744846_processed.obj,leg_distal,822,0.004467763472348452,0.012469257693737718,0.09760767966508865,0.013401983305811882
Pheidole_megacephala_CASENT0744847_processed.obj,body,2611,0.005521377082914114,0.016634130850434303,0.08601366728544235,0.021066799759864807
Pheidole_megacephala_CASENT0744847_processed.obj,head,2174,0.0037588183768093586,0.009168624598532913,0.04171982407569885,0.02070867083966732
Pheidole_megacephala_CASENT0744847_processed.obj,antenna,362,0.0036331703886389732,0.00765320644713938,0.01458775345236063,0.012638590298593044
Pheidole_megacephala_CASENT0744847_processed.obj,mandible,379,0.00463956780731678,0.01064125224947928,0.049860090017318726,0.026026340201497078
Pheidole_megacephala_CASENT0744847_processed.obj,leg,3887,0.0035575430374592543,0.00911234356462955,0.17766517400741577,0.015753481537103653
Pheidole_megacephala_CASENT0744847_processed.obj,leg_distal,822,0.004034293349832296,0.00991126550361513,0.1269768476486206,0.014347267337143421
Pheidole_megacephala_OKENT0105126_processed.obj,body,2611,0.005171752069145441,0.014900646638125181,0.14823520183563232,0.019783509895205498
Pheidole_megacephala_OKENT0105126_processed.obj,head,2174,0.0024687100667506456,0.0075345271266996855,0.02258170023560524,0.011662568897008896
Pheidole_megacephala_OKENT0105126_processed.obj,antenna,362,0.012357753701508045,0.03877332787960766,0.1346793919801712,0.03171641752123833
Pheidole_megacephala_OKENT0105126_processed.obj,mandible,379,0.00898621417582035,0.021034362539648997,0.08147076517343521,0.028717484325170517
Pheidole_megacephala_OKENT0105126_processed.obj,leg,3887,0.00583378691226244,0.015478235390037294,0.18060030043125153,0.019871387630701065
Pheidole_megacephala_OKENT0105126_processed.obj,leg_distal,822,0.00718839094042778,0.022474479395896124,0.1324261575937271,0.020785396918654442
Pheidole_midas_CASENT0744257_processed.obj,body,2611,0.003394301049411297,0.007981094066053629,0.0196121484041214,0.019426945596933365
Pheidole_midas_CASENT0744257_processed.obj,head,2174,0.0028763432055711746,0.009568349597975612,0.126460462808609,0.014783649705350399
Pheidole_midas_CASENT0744257_processed.obj,antenna,362,0.011679333634674549,0.045242020860314355,0.11449144035577774,0.03156869485974312
Pheidole_midas_CASENT0744257_processed.obj,mandible,379,0.01646536774933338,0.04159098826348779,0.15874171257019043,0.04791634529829025
Pheidole_midas_CASENT0744257_processed.obj,leg,3887,0.0038525755517184734,0.008986840303987262,0.2660297453403473,0.017748549580574036
Pheidole_midas_CASENT0744257_processed.obj,leg_distal,822,0.0033361685927957296,0.007185765309259294,0.013674445450305939,0.014336164109408855
Pheidole_nodus_CASENT0877544_processed.obj,body,2611,0.0036888334434479475,0.010118265636265278,0.038501739501953125,0.02295716665685177
Pheidole_nodus_CASENT0877544_processed.obj,head,2174,0.004037543665617704,0.010823186440393326,0.08889473229646683,0.014539793133735657
Pheidole_nodus_CASENT0877544_processed.obj,antenna,362,0.008157997392117977,0.017784025147557253,0.08956784009933472,0.028469255194067955
Pheidole_nodus_CASENT0877544_processed.obj,mandible,379,0.008233201690018177,0.021085257083177555,0.04421370476484299,0.03183156996965408
Pheidole_nodus_CASENT0877544_processed.obj,leg,3887,0.005674286279827356,0.014984226506203407,0.2528640329837799,0.02111259661614895
Pheidole_nodus_CASENT0877544_processed.obj,leg_distal,822,0.011824263259768486,0.0383473128080368,0.1861717253923416,0.0342920757830143
Pheidole_nodus_CASENT0877547_processed.obj,body,2611,0.004507946316152811,0.011540773790329695,0.09251973778009415,0.016343742609024048
Pheidole_nodus_CASENT0877547_processed.obj,head,2174,0.0034965011291205883,0.007965009985491631,0.10409191995859146,0.012481770478188992
Pheidole_nodus_CASENT0877547_processed.obj,antenna,362,0.004048715345561504,0.008937118574976918,0.016255149617791176,0.015039199963212013
Pheidole_nodus_CASENT0877547_processed.obj,mandible,379,0.0043609533458948135,0.009890265390276858,0.17652057111263275,0.01259199995547533
Pheidole_nodus_CASENT0877547_processed.obj,leg,3887,0.0034441633615642786,0.008233110234141347,0.4290755093097687,0.013807075098156929
Pheidole_nodus_CASENT0877547_processed.obj,leg_distal,822,0.0029949089512228966,0.007093290123157202,0.019674191251397133,0.012185052037239075
Pheidole_nodus_OKENT0105130_processed.obj,body,2611,0.0029213600791990757,0.007981784176081419,0.08654531091451645,0.015882158651947975
Pheidole_nodus_OKENT0105130_processed.obj,head,2174,0.001558790565468371,0.004063734505325554,0.011239082552492619,0.012619090266525745
Pheidole_nodus_OKENT0105130_processed.obj,antenna,362,0.0033032300416380167,0.007704189186915754,0.017995072528719902,0.00964166596531868
Pheidole_nodus_OKENT0105130_processed.obj,mandible,379,0.0029804471414536238,0.007682293606922029,0.04652569070458412,0.014882341958582401
Pheidole_nodus_OKENT0105130_processed.obj,leg,3887,0.003879167838022113,0.010069279745221133,0.1563749462366104,0.016243861988186836
Pheidole_nodus_OKENT0105130_processed.obj,leg_distal,822,0.006427698768675327,0.022600547410547712,0.1975553184747696,0.021914608776569366
Pheidole_obscurithorax_CASENT0744316_processed.obj,body,2611,0.004426911473274231,0.010838561691343784,0.14248347282409668,0.018953097984194756
Pheidole_obscurithorax_CASENT0744316_processed.obj,head,2174,0.0025505227968096733,0.0069783531129360196,0.02154451422393322,0.014106063172221184
Pheidole_obscurithorax_CASENT0744316_processed.obj,antenna,362,0.018915563821792603,0.06298141237348316,0.19426831603050232,0.05325515195727348
Pheidole_obscurithorax_CASENT0744316_processed.obj,mandible,379,0.01566038653254509,0.05021667592227457,0.15127214789390564,0.044587332755327225
Pheidole_obscurithorax_CASENT0744316_processed.obj,leg,3887,0.0047632064670324326,0.011267522629350421,0.14398115873336792,0.020795421674847603
Pheidole_obscurithorax_CASENT0744316_processed.obj,leg_distal,822,0.009578928351402283,0.032520225271582555,0.14145787060260773,0.03262396156787872
Pheidole_obscurithorax_CASENT0744317_processed.obj,body,2611,0.0032334153074771166,0.007736141094937921,0.019914526492357254,0.017338324338197708
Pheidole_obscurithorax_CASENT0744317_processed.obj,head,2174,0.001850621891207993,0.005546972667798393,0.06335844844579697,0.011014152318239212
Pheidole_obscurithorax_CASENT0744317_processed.obj,antenna,362,0.0111547214910388,0.04000855069607493,0.11267700046300888,0.030121417716145515
Pheidole_obscurithorax_CASENT0744317_processed.obj,mandible,379,0.007997932843863964,0.019083564728498457,0.12539894878864288,0.02663634717464447
Pheidole_obscurithorax_CASENT0744317_processed.obj,leg,3887,0.0048558758571743965,0.012699213065206997,0.2431563436985016,0.017454352229833603
Pheidole_obscurithorax_CASENT0744317_processed.obj,leg_distal,822,0.005987297277897596,0.017896064650267343,0.09430480003356934,0.02226884849369526
Pheidole_ochracea_CASENT0744088_processed.obj,body,2611,0.0038143335841596127,0.009728056844323874,0.12578144669532776,0.019282806664705276
Pheidole_ochracea_CASENT0744088_processed.obj,head,2174,0.004106268752366304,0.009787028608843673,0.02933981455862522,0.01696939580142498
Pheidole_ochracea_CASENT0744088_processed.obj,antenna,362,0.012298056855797768,0.038846361078321914,0.1054144948720932,0.032934971153736115
Pheidole_ochracea_CASENT0744088_processed.obj,mandible,379,0.006319638807326555,0.015029290318489071,0.11141949146986008,0.025353675708174706
Pheidole_ochracea_CASENT0744088_processed.obj,leg,3887,0.006525151897221804,0.01693055126816034,0.25260472297668457,0.02096283808350563
Pheidole_ochracea_CASENT0744088_processed.obj,leg_distal,822,0.009983647614717484,0.0352303497493267,0.15153874456882477,0.02850971929728985
Pheidole_oxyops_CASENT0744571_processed.obj,body,2611,0.004823355004191399,0.013098228722810745,0.14938481152057648,0.018612300977110863
Pheidole_oxyops_CASENT0744571_processed.obj,head,2174,0.0027774800546467304,0.008926464430987834,0.03306007385253906,0.011615459807217121
Pheidole_oxyops_CASENT0744571_processed.obj,antenna,362,0.009615329094231129,0.024944625236093993,0.11226429045200348,0.026722026988863945
Pheidole_oxyops_CASENT0744571_processed.obj,mandible,379,0.01122322678565979,0.025329775176942345,0.058203913271427155,0.0341261550784111
Pheidole_oxyops_CASENT0744571_processed.obj,leg,3887,0.004905885085463524,0.013095813710242503,0.23002497851848602,0.017821507528424263
Pheidole_oxyops_CASENT0744571_processed.obj,leg_distal,822,0.007287352811545134,0.018378464784473164,0.15812237560749054,0.02543468400835991
Pheidole_parva_OKENT0105133_processed.obj,body,2611,0.005094593390822411,0.013240077067166567,0.08282412588596344,0.01865430548787117
Pheidole_parva_OKENT0105133_processed.obj,head,2174,0.0035988963209092617,0.012126723350957035,0.12764514982700348,0.014348320662975311
Pheidole_parva_OKENT0105133_processed.obj,antenna,362,0.004863435868173838,0.010081550572067497,0.04409871995449066,0.012290322221815586
Pheidole_parva_OKENT0105133_processed.obj,mandible,379,0.005184581037610769,0.012408083584159587,0.17715522646903992,0.014614802785217762
Pheidole_parva_OKENT0105133_processed.obj,leg,3887,0.005138196516782045,0.013762171566486348,0.1465325653553009,0.017287101596593857
Pheidole_parva_OKENT0105133_processed.obj,leg_distal,822,0.006090342998504639,0.016190558951348043,0.07678377628326416,0.01760944165289402
Pheidole_pieli_OKENT0105141_processed.obj,body,2611,0.0036122044548392296,0.009961067233234644,0.04088908061385155,0.016220783814787865
Pheidole_pieli_OKENT0105141_processed.obj,head,2174,0.0017481249524280429,0.0047227015718817695,0.020597057417035103,0.014118733815848827
Pheidole_pieli_OKENT0105141_processed.obj,antenna,362,0.004737410228699446,0.009437132254242895,0.024052347987890244,0.016465649008750916
Pheidole_pieli_OKENT0105141_processed.obj,mandible,379,0.0029653056990355253,0.008622100017964837,0.052229687571525574,0.016902005299925804
Pheidole_pieli_OKENT0105141_processed.obj,leg,3887,0.0044344025664031506,0.013903424888849217,0.2872679531574249,0.01419543195515871
Pheidole_pieli_OKENT0105141_processed.obj,leg_distal,822,0.004417974501848221,0.01154542346484957,0.12689810991287231,0.012524734251201153
Pheidole_pieli_OKENT0105142_processed.obj,body,2611,0.0026326575316488743,0.006457973038777709,0.05536847934126854,0.018744397908449173
Pheidole_pieli_OKENT0105142_processed.obj,head,2174,0.0018730791052803397,0.004757751757279037,0.1012645959854126,0.01647704467177391
Pheidole_pieli_OKENT0105142_processed.obj,antenna,362,0.006067132577300072,0.013791389623656867,0.07790662348270416,0.017301693558692932
Pheidole_pieli_OKENT0105142_processed.obj,mandible,379,0.003785582259297371,0.009074847400188445,0.06000768020749092,0.022065864875912666
Pheidole_pieli_OKENT0105142_processed.obj,leg,3887,0.002183628035709262,0.004763266537338494,0.07799399644136429,0.015479222871363163
Pheidole_pieli_OKENT0105142_processed.obj,leg_distal,822,0.0023523701820522547,0.005168749159201978,0.013404179364442825,0.011007733643054962
Pheidole_scolioceps_CASENT0744332_processed.obj,body,2611,0.0037046093493700027,0.008535209111869335,0.07535489648580551,0.020523780956864357
Pheidole_scolioceps_CASENT0744332_processed.obj,head,2174,0.0020848934073001146,0.006376792048104104,0.02365078777074814,0.01443781889975071
Pheidole_scolioceps_CASENT0744332_processed.obj,antenna,362,0.01531467866152525,0.05575895942747592,0.1281263530254364,0.045944780111312866
Pheidole_scolioceps_CASENT0744332_processed.obj,mandible,379,0.010016655549407005,0.023440804705023757,0.05958268418908119,0.03600100055336952
Pheidole_scolioceps_CASENT0744332_processed.obj,leg,3887,0.005739984102547169,0.016368414275348183,0.18664787709712982,0.020825330168008804
Pheidole_scolioceps_CASENT0744332_processed.obj,leg_distal,822,0.008916185237467289,0.030825954582542118,0.14814534783363342,0.027165818959474564
Pheidole_selathorax_CASENT0877567_processed.obj,body,2611,0.004352967720478773,0.011151824612170458,0.1614285409450531,0.018415335565805435
Pheidole_selathorax_CASENT0877567_processed.obj,head,2174,0.0030385744757950306,0.00987381692975759,0.026401547715067863,0.01362633053213358
Pheidole_selathorax_CASENT0877567_processed.obj,antenna,362,0.004448713269084692,0.010177760198712344,0.01733110472559929,0.01945589855313301
Pheidole_selathorax_CASENT0877567_processed.obj,mandible,379,0.0032090116292238235,0.007780824555084095,0.05225951597094536,0.017606230452656746
Pheidole_selathorax_CASENT0877567_processed.obj,leg,3887,0.0026895778719335794,0.0064807616174221,0.08071774244308472,0.014659669250249863
Pheidole_selathorax_CASENT0877567_processed.obj,leg_distal,822,0.00338694266974926,0.006375148100778455,0.1251022070646286,0.012796996161341667
Pheidole_selathorax_CASENT0877568_processed.obj,body,2611,0.0032110889442265034,0.008814798202365637,0.022264746949076653,0.015479939058423042
Pheidole_selathorax_CASENT0877568_processed.obj,head,2174,0.0034932445269078016,0.010005510924383993,0.09850532561540604,0.011946436949074268
Pheidole_selathorax_CASENT0877568_processed.obj,antenna,362,0.006135897245258093,0.0165754416026175,0.061115290969610214,0.01903863437473774
Pheidole_selathorax_CASENT0877568_processed.obj,mandible,379,0.002957921475172043,0.008515142556279874,0.05408238247036934,0.013589623384177685
Pheidole_selathorax_CASENT0877568_processed.obj,leg,3887,0.003854988142848015,0.009109640214592218,0.271684467792511,0.014181527309119701
Pheidole_selathorax_CASENT0877568_processed.obj,leg_distal,822,0.002792122308164835,0.0062579998979344865,0.028673311695456505,0.009925705380737782
Pheidole_sp._CASENT0744267_processed.obj,body,2611,0.0032155169174075127,0.008752246387302876,0.11105302721261978,0.01858430728316307
Pheidole_sp._CASENT0744267_processed.obj,head,2174,0.003405633382499218,0.008049197774380444,0.04960973188281059,0.020208552479743958
Pheidole_sp._CASENT0744267_processed.obj,antenna,362,0.004835916217416525,0.011012476449832317,0.02164514921605587,0.016575850546360016
Pheidole_sp._CASENT0744267_processed.obj,mandible,379,0.004206000827252865,0.009943591151386495,0.05990388244390488,0.025739636272192
Pheidole_sp._CASENT0744267_processed.obj,leg,3887,0.002388216555118561,0.005243063298985361,0.1656341552734375,0.015098487958312035
