specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Dorylus_helvolus_pretoriae_CASENT0744694_processed.obj,leg,3887,0.0033987839706242085,0.007630481990054248,0.081525519490242,0.014777335338294506
Dorylus_helvolus_pretoriae_CASENT0744694_processed.obj,leg_distal,822,0.005223565269261599,0.012414516555145375,0.13853971660137177,0.01814865879714489
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,body,2611,0.0055574760772287846,0.0128326709382236,0.13362759351730347,0.021582212299108505
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,head,2174,0.0021524059120565653,0.0060555783333256785,0.07951009273529053,0.012180210091173649
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,antenna,362,0.012904485687613487,0.03883726429194211,0.1597617119550705,0.03208820894360542
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,mandible,379,0.011953562498092651,0.04029165022075173,0.08694752305746078,0.04118616506457329
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,leg,3887,0.005455085076391697,0.013508274033665654,0.20988868176937103,0.021505052223801613
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,leg_distal,822,0.007776753976941109,0.019315042253583634,0.16379623115062714,0.02069639042019844
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,body,2611,0.007368677295744419,0.031180385500192642,0.37793469429016113,0.018678516149520874
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,head,2174,0.0019919585902243853,0.00535702402703464,0.10977534204721451,0.012138467282056808
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,antenna,362,0.005831778980791569,0.015167979756370171,0.10896956920623779,0.013298304751515388
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,mandible,379,0.0061260429210960865,0.01296949628740549,0.08151039481163025,0.018713390454649925
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,leg,3887,0.002651854418218136,0.006491533946245907,0.07937013357877731,0.011480279266834259
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,leg_distal,822,0.003604296827688813,0.008420007303357117,0.1052623763680458,0.012596975080668926
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,body,2611,0.003971217665821314,0.012408037669956684,0.026495467871427536,0.01650245115160942
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,head,2174,0.00424879090860486,0.011501066712662572,0.08367878943681717,0.01669139973819256
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,antenna,362,0.0037398694548755884,0.008197086583822965,0.05197501182556152,0.013615383766591549
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,mandible,379,0.005043025594204664,0.01181459752842781,0.06049519032239914,0.022210828959941864
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,leg,3887,0.00210573454387486,0.0050278914626687736,0.01428094133734703,0.0148423220962286
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,leg_distal,822,0.002549509285017848,0.005657273903489112,0.01143427100032568,0.010149466805160046
Dorylus_orientalis_CASENT0877642_processed.obj,body,2611,0.004675178788602352,0.011812914628535509,0.03614059090614319,0.02653193660080433
Dorylus_orientalis_CASENT0877642_processed.obj,head,2174,0.0026015753392130136,0.007083948887884614,0.02276907116174698,0.01324060931801796
Dorylus_orientalis_CASENT0877642_processed.obj,antenna,362,0.012938939034938812,0.03659996911883353,0.1385745406150818,0.03714817017316818
Dorylus_orientalis_CASENT0877642_processed.obj,mandible,379,0.006850624922662973,0.01468626856803893,0.045064959675073624,0.025521351024508476
Dorylus_orientalis_CASENT0877642_processed.obj,leg,3887,0.0036072556395083666,0.009031086135655637,0.04956493526697159,0.016789890825748444
Dorylus_orientalis_CASENT0877642_processed.obj,leg_distal,822,0.00495093734934926,0.013960542855784281,0.0853097140789032,0.01803683675825596
Dorylus_sp._CASENT0744697_processed.obj,body,2611,0.005633020773530006,0.015212418045848608,0.07418745011091232,0.0223955400288105
Dorylus_sp._CASENT0744697_processed.obj,head,2174,0.0024740055669099092,0.007035321067087351,0.01614229567348957,0.012525052763521671
