specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Strumigenys_aff.trudifera_CASENT0744341_processed.obj,body,2611,0.0020931849721819162,0.005071032792329788,0.01827658712863922,0.013440140523016453
Strumigenys_aff.trudifera_CASENT0744341_processed.obj,head,2174,0.0021272804588079453,0.0055539833381772034,0.017254985868930817,0.011382884345948696
Strumigenys_aff.trudifera_CASENT0744341_processed.obj,antenna,362,0.00657810689881444,0.013472238462418315,0.11048721522092819,0.015489977784454823
Strumigenys_aff.trudifera_CASENT0744341_processed.obj,mandible,379,0.004839393310248852,0.012648911215364924,0.0850118100643158,0.016298538073897362
Strumigenys_aff.trudifera_CASENT0744341_processed.obj,leg,3887,0.0031789003405719995,0.010046683251857756,0.21023422479629517,0.011921083554625511
Strumigenys_aff.trudifera_CASENT0744341_processed.obj,leg_distal,822,0.002517405431717634,0.005324774025939402,0.03359488025307655,0.008650749921798706
Strumigenys_alberti_CASENT0878103_processed.obj,body,2611,0.004286143928766251,0.010444033425301313,0.028290104120969772,0.01945389248430729
Strumigenys_alberti_CASENT0878103_processed.obj,head,2174,0.0023270288947969675,0.006698942556977272,0.02113986946642399,0.01580619066953659
Strumigenys_alberti_CASENT0878103_processed.obj,antenna,362,0.011249217204749584,0.03332903254777193,0.12953734397888184,0.033594902604818344
Strumigenys_alberti_CASENT0878103_processed.obj,mandible,379,0.010378433391451836,0.02452659979462623,0.05249519273638725,0.038443151861429214
Strumigenys_alberti_CASENT0878103_processed.obj,leg,3887,0.006366516929119825,0.016228725202381597,0.19898955523967743,0.02335255593061447
Strumigenys_alberti_CASENT0878103_processed.obj,leg_distal,822,0.012626499868929386,0.04729301556944845,0.18078117072582245,0.034892283380031586
Strumigenys_alberti_CASENT0878104_processed.obj,body,2611,0.0044081369414925575,0.014610834419727325,0.03301762044429779,0.024603337049484253
Strumigenys_alberti_CASENT0878104_processed.obj,head,2174,0.0029452212620526552,0.008510986343026158,0.024840515106916428,0.017492536455392838
Strumigenys_alberti_CASENT0878104_processed.obj,antenna,362,0.004678040277212858,0.009858001954853535,0.016408277675509453,0.018421879038214684
Strumigenys_alberti_CASENT0878104_processed.obj,mandible,379,0.004590117372572422,0.01059916866943239,0.05541912466287613,0.02357098087668419
Strumigenys_alberti_CASENT0878104_processed.obj,leg,3887,0.003272853558883071,0.007539645535871385,0.023097729310393333,0.018747597932815552
Strumigenys_alberti_CASENT0878104_processed.obj,leg_distal,822,0.004838424269109964,0.015146468905732,0.08942856639623642,0.01665240153670311
Strumigenys_appretiata_CASENT0744350_processed.obj,body,2611,0.004341316409409046,0.01207017619162798,0.07667278498411179,0.024772372096776962
Strumigenys_appretiata_CASENT0744350_processed.obj,head,2174,0.005027995444834232,0.01443235813640058,0.093776635825634,0.022031527012586594
Strumigenys_appretiata_CASENT0744350_processed.obj,antenna,362,0.005560382269322872,0.012140584690496321,0.02775830775499344,0.016690237447619438
Strumigenys_appretiata_CASENT0744350_processed.obj,mandible,379,0.006118398625403643,0.01520034046843646,0.070684514939785,0.030092444270849228
Strumigenys_appretiata_CASENT0744350_processed.obj,leg,3887,0.0033060256391763687,0.00772168529219925,0.14114710688591003,0.016932887956500053
Strumigenys_appretiata_CASENT0744350_processed.obj,leg_distal,822,0.0028030797839164734,0.005894075543619691,0.06461896002292633,0.01314301323145628
Strumigenys_auctidens_CASENT0878105_processed.obj,body,2611,0.005407652817666531,0.015011596027761698,0.1870955526828766,0.019776273518800735
Strumigenys_auctidens_CASENT0878105_processed.obj,head,2174,0.0031214600894600153,0.007811008649878203,0.038476161658763885,0.020209871232509613
Strumigenys_auctidens_CASENT0878105_processed.obj,antenna,362,0.004718739073723555,0.009809940913692116,0.01894107088446617,0.014890416525304317
Strumigenys_auctidens_CASENT0878105_processed.obj,mandible,379,0.006039623636752367,0.01572358217090368,0.06186342611908913,0.030260762199759483
Strumigenys_auctidens_CASENT0878105_processed.obj,leg,3887,0.006088995840400457,0.01579749248921871,0.21552905440330505,0.021388761699199677
Strumigenys_auctidens_CASENT0878105_processed.obj,leg_distal,822,0.010828451253473759,0.04563717748969793,0.17375759780406952,0.029502663761377335
Strumigenys_auctidens_CASENT0878106_processed.obj,body,2611,0.0033419860992580652,0.009275082498788834,0.031257301568984985,0.019517522305250168
Strumigenys_auctidens_CASENT0878106_processed.obj,head,2174,0.0026645150501281023,0.007686988450586794,0.03484322503209114,0.013479065150022507
Strumigenys_auctidens_CASENT0878106_processed.obj,antenna,362,0.009751338511705399,0.03432624414563177,0.08172982931137085,0.0326373390853405
Strumigenys_auctidens_CASENT0878106_processed.obj,mandible,379,0.008935504592955112,0.021809050254523753,0.07075250893831253,0.02910503000020981
Strumigenys_auctidens_CASENT0878106_processed.obj,leg,3887,0.0034328193869441748,0.008304766193032264,0.11137833446264267,0.015673687681555748
Strumigenys_auctidens_CASENT0878106_processed.obj,leg_distal,822,0.004253873135894537,0.011445358907803878,0.0798184871673584,0.014650802128016949
Strumigenys_benten_OKENT0105410_processed.obj,body,2611,0.006791528780013323,0.017863843590021133,0.15771636366844177,0.024603629484772682
Strumigenys_benten_OKENT0105410_processed.obj,head,2174,0.003874849760904908,0.012038848549127578,0.06668402254581451,0.015831001102924347
Strumigenys_benten_OKENT0105410_processed.obj,antenna,362,0.008677286095917225,0.01858454830944538,0.07982467114925385,0.027441980317234993
Strumigenys_benten_OKENT0105410_processed.obj,mandible,379,0.016490956768393517,0.05000294484198092,0.13090750575065613,0.05322159826755524
Strumigenys_benten_OKENT0105410_processed.obj,leg,3887,0.0043648770079016685,0.011396951973438263,0.13883835077285767,0.018913639709353447
Strumigenys_benten_OKENT0105410_processed.obj,leg_distal,822,0.003725898452103138,0.008900583628565068,0.0479586198925972,0.016130918636918068
Strumigenys_benten_OKENT0105411_processed.obj,body,2611,0.007500958628952503,0.02283339388668537,0.1447628289461136,0.026743261143565178
Strumigenys_benten_OKENT0105411_processed.obj,head,2174,0.0037107309326529503,0.01144946375861763,0.11298326402902603,0.016606498509645462
Strumigenys_benten_OKENT0105411_processed.obj,antenna,362,0.009103313088417053,0.023201476968824856,0.09524012356996536,0.03168764337897301
