specimen,region,n_verts,deform_mag_mean,deform_mag_p95,deform_mag_max,edge_len_mean
Formica_cf.pallidefulva_CASENT0709279_processed.obj,body,2611,0.003497198224067688,0.009426913689821959,0.02709970995783806,0.021923024207353592
Formica_cf.pallidefulva_CASENT0709279_processed.obj,head,2174,0.001998500432819128,0.005219110450707375,0.09750555455684662,0.012268396094441414
Formica_cf.pallidefulva_CASENT0709279_processed.obj,antenna,362,0.011870584450662136,0.03509540557861327,0.20830616354942322,0.02732459455728531
Formica_cf.pallidefulva_CASENT0709279_processed.obj,mandible,379,0.0031154255848377943,0.008726007211953395,0.05140375718474388,0.015254855155944824
Formica_cf.pallidefulva_CASENT0709279_processed.obj,leg,3887,0.004358696285635233,0.011176207289099693,0.1301826387643814,0.018993694335222244
Formica_cf.pallidefulva_CASENT0709279_processed.obj,leg_distal,822,0.006895494647324085,0.01983053823933005,0.13817553222179413,0.022016318514943123
Formica_fusca_CASENT0877632_processed.obj,body,2611,0.005632407031953335,0.015174954663962126,0.10671015083789825,0.020960252732038498
Formica_fusca_CASENT0877632_processed.obj,head,2174,0.002743188990280032,0.007432754221372303,0.09358233958482742,0.012517583556473255
Formica_fusca_CASENT0877632_processed.obj,antenna,362,0.004332300741225481,0.00951795410364866,0.01572035811841488,0.01469302736222744
Formica_fusca_CASENT0877632_processed.obj,mandible,379,0.0030163913033902645,0.0085360625758767,0.04053986445069313,0.011874871328473091
Formica_fusca_CASENT0877632_processed.obj,leg,3887,0.005047537386417389,0.012401642836630342,0.1942722499370575,0.018874339759349823
Formica_fusca_CASENT0877632_processed.obj,leg_distal,822,0.005776749923825264,0.014316214853897686,0.23514434695243835,0.01696949265897274
Formica_japonica_OKENT0105382_processed.obj,body,2611,0.0036231698468327522,0.008920554537326097,0.08931620419025421,0.020039789378643036
Formica_japonica_OKENT0105382_processed.obj,head,2174,0.003065957687795162,0.008231169078499075,0.09410621970891953,0.013853337615728378
Formica_japonica_OKENT0105382_processed.obj,antenna,362,0.005389929283410311,0.011460229055956006,0.07208503037691116,0.01644023321568966
Formica_japonica_OKENT0105382_processed.obj,mandible,379,0.004841347690671682,0.011041403003036956,0.05099455267190933,0.018896600231528282
Formica_japonica_OKENT0105382_processed.obj,leg,3887,0.0029746401123702526,0.007139606028795238,0.11127683520317078,0.017077842727303505
Formica_japonica_OKENT0105382_processed.obj,leg_distal,822,0.0033448641188442707,0.007068308186717324,0.057676762342453,0.015184442512691021
Formica_lemani_OKENT0105351_processed.obj,body,2611,0.004446597769856453,0.011767438147217035,0.041663579642772675,0.0217828880995512
Formica_lemani_OKENT0105351_processed.obj,head,2174,0.002430036198347807,0.008712563477456562,0.047497402876615524,0.01467811781913042
Formica_lemani_OKENT0105351_processed.obj,antenna,362,0.007371380925178528,0.01944667110219598,0.11649568378925323,0.022127732634544373
Formica_lemani_OKENT0105351_processed.obj,mandible,379,0.004970315378159285,0.012975928839296103,0.0820649042725563,0.01890246756374836
Formica_lemani_OKENT0105351_processed.obj,leg,3887,0.0031014212872833014,0.007668411312624811,0.02686179243028164,0.018698815256357193
