mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,Stage_0_init,0.004017218016088009,0.0685773715376854,0.030696146190166473,0.03788122534751892,0.10392150282859802,0.257435142993927,0.04444631189107895,0.045766666531562805,0.04320000112056732,0.1710594892501831,0.17883333563804626,0.16393333673477173,0.3872937560081482,0.4117666780948639,0.3655666708946228,0.7770487070083618,0.8264333605766296,0.7332333326339722,0.7235894799232483,0.2478666752576828,1.0,0.0,1.0,1.0,0.0,1.0,3.257362024555732e-08,0.0,0.7645714282989502,0.28738874197006226,0.0,0.0,0.0,0.0064506917260587215,0.01043444313108921,0.006717551499605179,0.0,0.025653118267655373,0.06133662164211273,0.48697319626808167,0.01975235901772976,0.03911571204662323,0.5416474938392639,0.03484257683157921,0.11456490308046341,0.44475141167640686,0.0318005308508873,0.07361279428005219,0.3298153281211853,0.035767775028944016,0.08640357106924057,0.3100695312023163,0.052463188767433167,0.18938621878623962,0.4282238483428955
Acromyrmex_coronatus_CASENT0744365_processed.obj,Stage_0_init,0.011010510846972466,0.10845064371824265,0.04740648716688156,0.061044156551361084,0.17688116431236267,0.40614044666290283,0.03916548565030098,0.04063333198428154,0.03779999911785126,0.14108534157276154,0.15213333070278168,0.13153333961963654,0.2991149127483368,0.33293333649635315,0.271533340215683,0.5825179219245911,0.6479333639144897,0.5291000008583069,0.5629851818084717,0.36230000853538513,1.0,0.0,1.0,1.0,0.0,1.0,4.3081804790290334e-08,0.0,0.6402024626731873,0.11484458297491074,0.0,0.0,0.0,0.038899194449186325,0.046531982719898224,0.04730859771370888,0.0,0.03492330014705658,0.08692432940006256,0.37969350814819336,0.03276710584759712,0.07473473250865936,0.35849058628082275,0.088374063372612,0.16883614659309387,0.07182320952415466,0.04131617024540901,0.05971428379416466,0.04485488310456276,0.05576595664024353,0.17198769748210907,0.296677827835083,0.13130149245262146,0.3522971570491791,0.025547444820404053
Acromyrmex_lobicornis_CASENT0878007_processed.obj,Stage_0_init,0.009506838396191597,0.10066327452659607,0.037017278373241425,0.06364599615335464,0.18106944859027863,0.35800182819366455,0.024410590529441833,0.026399999856948853,0.022700000554323196,0.1084054559469223,0.12973333895206451,0.09310000389814377,0.2631225287914276,0.3375999927520752,0.21556666493415833,0.6147373914718628,0.7452999949455261,0.5231000185012817,0.6156888604164124,0.2704000174999237,1.0,0.0,1.0,1.0,0.0,1.0,3.855040375810859e-08,0.0,0.7360372543334961,0.21192914247512817,0.0,0.0,0.0,0.0424204058945179,0.048969566822052,0.04273250326514244,0.0,0.027877293527126312,0.0611259788274765,0.4176245331764221,0.039032354950904846,0.08680997788906097,0.30004602670669556,0.03017149120569229,0.07336827367544174,0.3977900743484497,0.07108870148658752,0.14115150272846222,0.1372031718492508,0.0552733950316906,0.15433575212955475,0.24285346269607544,0.13805581629276276,0.33341965079307556,0.13260340690612793
Anochetus_risii_CASENT0877608_processed.obj,Stage_0_init,0.0050003863871097565,0.07028990983963013,0.03344692289829254,0.036842990666627884,0.10382112860679626,0.3696879744529724,0.05063331127166748,0.05196666717529297,0.04936666786670685,0.18893229961395264,0.20536667108535767,0.1749333292245865,0.40938159823417664,0.4475666582584381,0.37720000743865967,0.786847710609436,0.8183666467666626,0.7576666474342346,0.652743935585022,0.24709999561309814,1.0,0.0,1.0,1.0,0.0,1.0,2.836859991361962e-08,0.0,0.7066110968589783,0.24400892853736877,0.0,0.0,0.0,0.005365491844713688,0.006860961671918631,0.005909339990466833,0.0,0.026548311114311218,0.06624478846788406,0.45785441994667053,0.024953827261924744,0.06393363326787949,0.4882650673389435,0.1463947296142578,0.3539563715457916,0.107734814286232,0.025167398154735565,0.06300307810306549,0.5092348456382751,0.031172575429081917,0.09428156167268753,0.4782384932041168,0.12892714142799377,0.2948110103607178,0.07785888016223907
Anochetus_risii_CASENT0877609_processed.obj,Stage_0_init,0.011997697874903679,0.11638937890529633,0.05208931490778923,0.0643000677227974,0.17047907412052155,0.4290734529495239,0.017760412767529488,0.01810000091791153,0.01743333414196968,0.09122426807880402,0.09746666997671127,0.0857333317399025,0.24593348801136017,0.2761666774749756,0.22166666388511658,0.5502495169639587,0.6135333180427551,0.49880000948905945,0.6383917927742004,0.27703332901000977,1.0,0.0,1.0,1.0,0.0,1.0,1.708526653487752e-08,0.0,0.7243317365646362,0.22195477783679962,0.0,0.0,0.0,0.03265848010778427,0.03759787231683731,0.03180662542581558,0.0,0.0368264801800251,0.09858883172273636,0.31494253873825073,0.03895626962184906,0.08586697280406952,0.3382420539855957,0.08757138252258301,0.15579591691493988,0.08563536405563354,0.029262181371450424,0.06758946180343628,0.40633246302604675,0.06192662566900253,0.15901489555835724,0.2212207168340683,0.13691748678684235,0.36524203419685364,0.12530413269996643
Aphaenogaster_pallida_CASENT0745235_processed.obj,Stage_0_init,0.006728817243129015,0.07993602752685547,0.03673584386706352,0.04320017993450165,0.14966696500778198,0.3622886836528778,0.04590093344449997,0.04506666585803032,0.04676666855812073,0.18707437813282013,0.17856666445732117,0.19643333554267883,0.4050420820713043,0.3947666585445404,0.4158666729927063,0.7479042410850525,0.760200023651123,0.7360000014305115,0.6733812689781189,0.2171333283185959,1.0,0.0,1.0,1.0,0.0,1.0,2.6614316084305756e-08,0.0,0.7795895338058472,0.3017827570438385,0.0,0.0,0.0,0.002853289945051074,0.004763733595609665,0.0028489085379987955,0.0,0.032526593655347824,0.09669902920722961,0.427969366312027,0.017938733100891113,0.04129378870129585,0.6364473104476929,0.06318124383687973,0.10711222141981125,0.09944751858711243,0.016859330236911774,0.03606680408120155,0.6675462126731873,0.047809965908527374,0.13998374342918396,0.26628896594047546,0.12413706630468369,0.3185526132583618,0.1155717745423317
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,Stage_0_init,0.008836225606501102,0.08665943145751953,0.03611074388027191,0.05054869130253792,0.16243793070316315,0.5181987881660461,0.05160590633749962,0.055933333933353424,0.0478999987244606,0.1548277735710144,0.1819666624069214,0.13473333418369293,0.34003591537475586,0.4056999981403351,0.2926666736602783,0.722541868686676,0.8149333596229553,0.6489666700363159,0.6259250044822693,0.32500001788139343,1.0,0.0,1.0,1.0,0.0,1.0,7.279670910520508e-08,0.0,0.6306349635124207,0.16735781729221344,0.0,0.0,0.0,0.0207035131752491,0.025596221908926964,0.02799629047513008,0.0,0.02365327812731266,0.05315864086151123,0.48314177989959717,0.030753137543797493,0.06499571353197098,0.380119651556015,0.06199769675731659,0.09514807909727097,0.0,0.01993006281554699,0.031337324529886246,0.546174168586731,0.05303642526268959,0.19188250601291656,0.3108421266078949,0.17603349685668945,0.38930052518844604,0.12773722410202026
Carebara_trechideros_CASENT0877591_processed.obj,Stage_0_init,0.006753268651664257,0.07878844439983368,0.03587736934423447,0.042911071330308914,0.13409335911273956,0.46252429485321045,0.06073331460356712,0.0632999986410141,0.05836666747927666,0.19004462659358978,0.20983333885669708,0.17366667091846466,0.383963018655777,0.4221666753292084,0.3521000146865845,0.7457175850868225,0.7706666588783264,0.7223333120346069,0.6374664902687073,0.3527333438396454,1.0,0.0,1.0,1.0,0.0,1.0,4.104777318048036e-08,0.0,0.5642210245132446,0.11901739239692688,0.0,0.0,0.0,0.04322996735572815,0.04705917835235596,0.04800036549568176,0.0,0.024347051978111267,0.059706736356019974,0.48965519666671753,0.04687356948852539,0.13731658458709717,0.2977450489997864,0.06401035189628601,0.2092776894569397,0.27624309062957764,0.04475763812661171,0.09532102197408676,0.18733510375022888,0.04990028962492943,0.12256939709186554,0.25573012232780457,0.12201004475355148,0.3017660081386566,0.0656934306025505
Centromyrmex_brachycola_CASENT0744052_processed.obj,Stage_0_init,0.0037631152663379908,0.06560055911540985,0.02805764228105545,0.0375429168343544,0.09298521280288696,0.32227373123168945,0.04099350422620773,0.04280000180006027,0.03933333232998848,0.15927694737911224,0.17603333294391632,0.14543333649635315,0.3763444125652313,0.42856666445732117,0.3354666829109192,0.8033864498138428,0.8822000026702881,0.737500011920929,0.6821544170379639,0.2777000069618225,1.0,0.0,1.0,1.0,0.0,1.0,2.818209310362363e-08,0.0,0.7502204179763794,0.26164188981056213,0.0,0.0,0.0,0.003124383045360446,0.0048815179616212845,0.0031742241699248552,0.0,0.023330677300691605,0.05250727757811546,0.4812260568141937,0.029055194929242134,0.0574164018034935,0.3538886308670044,0.06744910776615143,0.12794232368469238,0.11878453195095062,0.02699330635368824,0.06473196297883987,0.4459103047847748,0.031102964654564857,0.08877615630626678,0.41231006383895874,0.09737326204776764,0.2611866593360901,0.21532846987247467
Cephalotes_minutus_CASENT0709253_processed.obj,Stage_0_init,0.002271694131195545,0.049326397478580475,0.018764765933156013,0.03056163340806961,0.08259981870651245,0.22806164622306824,0.0724402517080307,0.07720000296831131,0.06823333352804184,0.2685242295265198,0.3172000050544739,0.23280000686645508,0.5441229343414307,0.6643000245094299,0.46076667308807373,0.879584014415741,0.9574000239372253,0.8134666681289673,0.7433128952980042,0.24673333764076233,1.0,0.0,1.0,1.0,0.0,1.0,4.128381547729987e-08,0.0,0.8061555624008179,0.3600483536720276,0.0,0.0,0.0,0.013303854502737522,0.015179797075688839,0.014532322064042091,0.0,0.021366752684116364,0.059656642377376556,0.613793134689331,0.016817428171634674,0.0363021083176136,0.674183189868927,0.023392124101519585,0.0467548742890358,0.4668508470058441,0.018000079318881035,0.033420149236917496,0.5910290479660034,0.025118272751569748,0.06551050394773483,0.5271697044372559,0.06887073814868927,0.1749017834663391,0.28710460662841797
Cephalotes_simillimus_CASENT0744408_processed.obj,Stage_0_init,0.003596687223762274,0.06260060518980026,0.0264380294829607,0.03616257384419441,0.10529676824808121,0.2763957381248474,0.03959241136908531,0.04176666587591171,0.03763333335518837,0.18221542239189148,0.20043332874774933,0.1670333296060562,0.4697989821434021,0.5288666486740112,0.42260000109672546,0.8055739402770996,0.8673666715621948,0.7520000338554382,0.6925135254859924,0.3333333432674408,1.0,0.0,1.0,1.0,0.0,1.0,3.2119025661359046e-08,0.0,0.7957486510276794,0.3438418209552765,0.0,0.0,0.0,0.007034585811197758,0.012527583166956902,0.007237641606479883,0.0,0.024065110832452774,0.068510040640831,0.5647509694099426,0.027818748727440834,0.07070770114660263,0.4569719433784485,0.05600627511739731,0.09695912897586823,0.16022099554538727,0.03120489977300167,0.06003201752901077,0.3139841854572296,0.0383463092148304,0.09533366560935974,0.3721349537372589,0.06284426152706146,0.2267991602420807,0.262773722410202
Cephalotes_spinosus_CASENT0744158_processed.obj,Stage_0_init,0.003186665242537856,0.06245158612728119,0.024781085550785065,0.037670500576496124,0.09092438966035843,0.23209084570407867,0.04084112122654915,0.04370000213384628,0.038333334028720856,0.1669394075870514,0.20360000431537628,0.1414666622877121,0.3969346880912781,0.5037333369255066,0.32750001549720764,0.8064395189285278,0.9071333408355713,0.7258666753768921,0.7360315322875977,0.2144000083208084,1.0,0.0,1.0,1.0,0.0,1.0,6.059253365719997e-08,0.0,0.7502349019050598,0.24535824358463287,0.0,0.0,0.0,0.03333238139748573,0.03696272894740105,0.03416316583752632,0.0,0.03042765147984028,0.07093917578458786,0.40229886770248413,0.0249025821685791,0.055521272122859955,0.46157386898994446,0.020868737250566483,0.06263264268636703,0.6685082912445068,0.04490191116929054,0.08528323471546173,0.2559366822242737,0.024916943162679672,0.05630342662334442,0.467937171459198,0.083304762840271,0.19903868436813354,0.08272506296634674
Crematogaster_nawai_OKENT0105046_processed.obj,Stage_0_init,0.00594448484480381,0.08258679509162903,0.03421244025230408,0.04837435856461525,0.11370596289634705,0.5122835636138916,0.030994301661849022,0.03373333439230919,0.028666667640209198,0.13088703155517578,0.15823332965373993,0.11160000413656235,0.3175298571586609,0.40230000019073486,0.2622666656970978,0.6715973019599915,0.7775333523750305,0.5910666584968567,0.661573588848114,0.3131333291530609,1.0,0.0,1.0,1.0,0.0,1.0,4.501675832102592e-08,0.0,0.7271791696548462,0.19938133656978607,0.0,0.0,0.0,0.005356142297387123,0.015542786568403244,0.006787272170186043,0.0,0.02940715104341507,0.07744096219539642,0.43793103098869324,0.036592885851860046,0.08879400789737701,0.33179935812950134,0.05209232121706009,0.10816418379545212,0.11878453195095062,0.04039593040943146,0.11655654013156891,0.33509236574172974,0.03776702284812927,0.11506561189889908,0.41823333501815796,0.14135447144508362,0.3585198223590851,0.10340632498264313
Cryptopone_sauteri_CASENT0743771_processed.obj,Stage_0_init,0.005164198577404022,0.07317354530096054,0.030299680307507515,0.042873866856098175,0.1089320257306099,0.4194415807723999,0.03435107693076134,0.036766666918992996,0.032233335077762604,0.16038475930690765,0.18583333492279053,0.14106667041778564,0.38322290778160095,0.4639333486557007,0.32643333077430725,0.7579559087753296,0.8339333534240723,0.6946666836738586,0.6801834106445312,0.2709999978542328,1.0,0.0,1.0,1.0,0.0,1.0,2.858715397735523e-08,0.0,0.7854185700416565,0.3429383337497711,0.0,0.0,0.0,0.016585517674684525,0.01810055412352085,0.016863513737916946,0.0,0.023729275912046432,0.05551072955131531,0.49770116806030273,0.02996107190847397,0.0671030655503273,0.41417396068573,0.029032666236162186,0.06920595467090607,0.40883979201316833,0.038671016693115234,0.07867515087127686,0.30343008041381836,0.044391389936208725,0.12837472558021545,0.35333505272865295,0.08815726637840271,0.3342684805393219,0.37956205010414124
Cyphoidris_afrc-tz01_CASENT0744810_processed.obj,Stage_0_init,0.014171295799314976,0.13244327902793884,0.05245062708854675,0.07999265938997269,0.20064954459667206,0.4354078471660614,0.0088484613224864,0.008966666646301746,0.008733333088457584,0.051803313195705414,0.0575999990105629,0.047066666185855865,0.1664547175168991,0.20683333277702332,0.13926666975021362,0.43978315591812134,0.5522666573524475,0.365366667509079,0.6642473936080933,0.257666677236557,1.0,0.0,1.0,1.0,0.0,1.0,3.505350676391572e-08,0.0,0.6909886002540588,0.19794993102550507,0.0,0.0,0.0,0.018369201570749283,0.024336235597729683,0.01805325783789158,0.0,0.039535265415906906,0.08872988820075989,0.2666666805744171,0.04723561555147171,0.10404101759195328,0.21537046134471893,0.05759765952825546,0.16958078742027283,0.2790055274963379,0.04908476024866104,0.15481336414813995,0.25065964460372925,0.05531028285622597,0.1312502920627594,0.18542364239692688,0.1439935863018036,0.3264375925064087,0.13260340690612793
Cyphomyrmex_cf.minutus_CASENT0744280_processed.obj,Stage_0_init,0.012422789819538593,0.12497000396251678,0.04959056153893471,0.07537944614887238,0.17269185185432434,0.42775893211364746,0.009595832787454128,0.009800000116229057,0.009399999864399433,0.05449575558304787,0.06096666678786278,0.049266666173934937,0.1838543862104416,0.24236667156219482,0.14810000360012054,0.4730363190174103,0.6108333468437195,0.3859666585922241,0.591301441192627,0.32606667280197144,1.0,0.0,1.0,1.0,0.0,1.0,2.3519563185914194e-08,0.0,0.6214552521705627,0.06420446187257767,0.0,0.0,0.0,0.012020764872431755,0.011865846812725067,0.012334720231592655,0.0,0.03531922027468681,0.07963556796312332,0.3206896483898163,0.05639380216598511,0.10868977755308151,0.17211228609085083,0.04170689731836319,0.10679654777050018,0.3839779198169708,0.06952255219221115,0.17698001861572266,0.11081794649362564,0.05945412069559097,0.16253428161144257,0.20679886639118195,0.16914282739162445,0.3774477243423462,0.024330899119377136
