mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,Stage_0_init,0.004197222180664539,0.066721111536026,0.03838931396603584,0.028331799432635307,0.12204097956418991,0.21925775706768036,0.056031350046396255,0.05636666715145111,0.05570000037550926,0.2137223333120346,0.21526667475700378,0.21220000088214874,0.437959223985672,0.43299999833106995,0.4430333375930786,0.7865351438522339,0.7382333278656006,0.8416000008583069,0.6770145893096924,0.2046000063419342,1.0,0.0,1.0,1.0,0.0,1.0,1.277127523735544e-07,0.0,0.72300124168396,0.21874375641345978,0.0,0.0,0.0,0.007312709931284189,0.008731096982955933,0.007113871164619923,0.0,0.033673278987407684,0.09363700449466705,0.39501917362213135,0.0690823569893837,0.19010674953460693,0.3640128970146179,0.026925891637802124,0.04952177405357361,0.41436466574668884,0.044084928929805756,0.14004899561405182,0.4538258910179138,0.03743346780538559,0.10706596821546555,0.4424414336681366,0.10052783787250519,0.21015866100788116,0.2031630128622055
Acromyrmex_coronatus_CASENT0744365_processed.obj,Stage_0_init,0.015404513105750084,0.12531277537345886,0.0871993824839592,0.03811339661478996,0.22583244740962982,0.810845136642456,0.01978709176182747,0.01850000023841858,0.021266667172312737,0.09246844798326492,0.07826666533946991,0.11296667158603668,0.2332068681716919,0.18090000748634338,0.3280666768550873,0.5138121247291565,0.39259999990463257,0.7433000206947327,0.5353497862815857,0.34006667137145996,1.0,0.0,1.0,1.0,0.0,1.0,3.181306240662707e-08,0.0,0.6572808623313904,0.13474583625793457,0.0,0.0,0.0,0.04986637458205223,0.056717585772275925,0.027894824743270874,0.0,0.059146784245967865,0.2018549144268036,0.34712645411491394,0.08550876379013062,0.19101403653621674,0.15370455384254456,0.1157209724187851,0.23133061826229095,0.0441988967359066,0.08662078529596329,0.11444022506475449,0.007915567606687546,0.07221035659313202,0.21676287055015564,0.27246975898742676,0.3761681318283081,0.7901924848556519,0.0
Acromyrmex_lobicornis_CASENT0878007_processed.obj,Stage_0_init,0.026911132037639618,0.1640089750289917,0.10828664153814316,0.05572232976555824,0.32999294996261597,0.5188256502151489,0.013846609741449356,0.013633333146572113,0.0140666663646698,0.07149948179721832,0.06913333386182785,0.07403333485126495,0.20426540076732635,0.1873999983072281,0.22446666657924652,0.45514529943466187,0.397599995136261,0.5321666598320007,0.5517241954803467,0.2995666563510895,1.0,0.0,1.0,1.0,0.0,1.0,8.245704918863339e-08,0.0,0.7035534381866455,0.2537056505680084,0.0,0.0,0.0,0.011096171103417873,0.026986269280314445,0.008806210942566395,0.0,0.0454675517976284,0.09994100034236908,0.28007662296295166,0.18729625642299652,0.3753015995025635,0.06580764055252075,0.15257346630096436,0.29520735144615173,0.0883977934718132,0.1780523657798767,0.33738476037979126,0.0,0.05521116033196449,0.23637644946575165,0.32603657245635986,0.218801349401474,0.497451514005661,0.024330899119377136
Anochetus_risii_CASENT0877608_processed.obj,Stage_0_init,0.004598010331392288,0.06988437473773956,0.041491247713565826,0.028393127024173737,0.13767018914222717,0.20538786053657532,0.049864862114191055,0.04956666752696037,0.05016666650772095,0.19120553135871887,0.18833333253860474,0.19416667520999908,0.41310355067253113,0.3954000174999237,0.43246668577194214,0.7764118909835815,0.7134000062942505,0.8516333699226379,0.6291139125823975,0.24500000476837158,1.0,0.0,1.0,1.0,0.0,1.0,6.886572379016798e-08,0.0,0.686094343662262,0.19888333976268768,0.0,0.0,0.0,0.0016074612503871322,0.0037336694076657295,0.0015801774570718408,0.0,0.0359293594956398,0.12978528439998627,0.42222222685813904,0.059271570295095444,0.1790805608034134,0.34606534242630005,0.06564082950353622,0.18483108282089233,0.24861879646778107,0.02375500649213791,0.061872731894254684,0.47757259011268616,0.03398355096578598,0.09493208676576614,0.4846768081188202,0.09154128283262253,0.16692355275154114,0.09002432972192764
Anochetus_risii_CASENT0877609_processed.obj,Stage_0_init,0.021653976291418076,0.1505177915096283,0.0957774743437767,0.054740309715270996,0.28863999247550964,0.8521072864532471,0.010183087550103664,0.010133333504199982,0.010233333334326744,0.05815039947628975,0.05506666749715805,0.06159999966621399,0.18466436862945557,0.16353332996368408,0.2120666652917862,0.46024298667907715,0.400299996137619,0.5412999987602234,0.5474787950515747,0.33329999446868896,1.0,0.0,1.0,1.0,0.0,1.0,2.6451173695818397e-08,0.0,0.700154721736908,0.245579794049263,0.0,0.0,0.0,0.021160021424293518,0.03441324084997177,0.015235990285873413,0.0,0.062413714826107025,0.2510979175567627,0.3252873718738556,0.13925737142562866,0.3817639946937561,0.10952600091695786,0.16285136342048645,0.3173973262310028,0.09668508917093277,0.04134364426136017,0.09110112488269806,0.279683381319046,0.10255785286426544,0.2939915955066681,0.16276074945926666,0.27358928322792053,0.8273594379425049,0.1666666716337204
Aphaenogaster_pallida_CASENT0745235_processed.obj,Stage_0_init,0.008440231904387474,0.08881505578756332,0.05567135661840439,0.033143699169158936,0.1655307412147522,0.7329432368278503,0.03790474310517311,0.03643333539366722,0.039500001817941666,0.16861654818058014,0.15086667239665985,0.19110000133514404,0.3879545331001282,0.33356666564941406,0.46353334188461304,0.6807116866111755,0.6021000146865845,0.7829333543777466,0.605866551399231,0.2515333294868469,1.0,0.0,1.0,1.0,0.0,1.0,3.713131846438955e-08,0.0,0.7482579946517944,0.2936754524707794,0.0,0.0,0.0,0.013118431903421879,0.016285119578242302,0.011802414432168007,0.0,0.03510362282395363,0.10857357084751129,0.43908047676086426,0.07575927674770355,0.17960062623023987,0.13667741417884827,0.102735735476017,0.22192582488059998,0.10497237741947174,0.11770016700029373,0.2206282764673233,0.13192611932754517,0.06241396442055702,0.1981074959039688,0.39119237661361694,0.3180886209011078,0.694919764995575,0.0
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,Stage_0_init,0.014936460182070732,0.11496331542730331,0.08492125570774078,0.03004206158220768,0.24821864068508148,0.6232916116714478,0.03959590196609497,0.0354333333671093,0.044866666197776794,0.13936686515808105,0.11026667058467865,0.18933333456516266,0.30087241530418396,0.22990000247955322,0.43523332476615906,0.5871698260307312,0.45426666736602783,0.8299999833106995,0.5171673893928528,0.2727000117301941,1.0,0.0,1.0,1.0,0.0,1.0,1.1717247616616078e-07,0.0,0.7677118182182312,0.27000951766967773,0.0,0.0,0.0,0.019037749618291855,0.02408866584300995,0.016398712992668152,0.0,0.06075502559542656,0.1974451094865799,0.32452109456062317,0.15754906833171844,0.19546984136104584,0.0,0.2680169343948364,0.38201189041137695,0.0,0.18327684700489044,0.19527897238731384,0.0,0.11035233736038208,0.3040718138217926,0.21272212266921997,0.3354586064815521,0.5711711645126343,0.0
Carebara_trechideros_CASENT0877591_processed.obj,Stage_0_init,0.010523825883865356,0.09572595357894897,0.06547650694847107,0.030249448493123055,0.20011208951473236,0.46225541830062866,0.05204714089632034,0.048100002110004425,0.056700002402067184,0.18487294018268585,0.15970000624656677,0.2194666713476181,0.3775649666786194,0.3149000108242035,0.47136667370796204,0.6742140650749207,0.565933346748352,0.833733320236206,0.5728197693824768,0.3716000020503998,1.0,0.0,1.0,1.0,0.0,1.0,8.677567819859178e-08,0.0,0.6574323177337646,0.2069557160139084,0.0,0.0,0.0,0.024613218382000923,0.02856132946908474,0.021646441891789436,0.0,0.022509833797812462,0.06921287626028061,0.5781609416007996,0.13355231285095215,0.32381758093833923,0.08329498767852783,0.0947658121585846,0.22045721113681793,0.07458563894033432,0.14257444441318512,0.23881292343139648,0.07387863099575043,0.05486417934298515,0.12100991606712341,0.28122586011886597,0.17296530306339264,0.35373249650001526,0.0
Centromyrmex_brachycola_CASENT0744052_processed.obj,Stage_0_init,0.003879466326907277,0.0598941296339035,0.03196248039603233,0.02793164923787117,0.1206609457731247,0.4955747723579407,0.05860903859138489,0.060200002044439316,0.057100001722574234,0.23008884489536285,0.23836666345596313,0.22236667573451996,0.5006003379821777,0.5108000040054321,0.49079999327659607,0.8494166731834412,0.8441333174705505,0.8547666668891907,0.6646121144294739,0.23030000925064087,1.0,0.0,1.0,1.0,0.0,1.0,8.148370511662506e-08,0.0,0.7500020861625671,0.3149096965789795,0.0,0.0,0.0,0.019494537264108658,0.022963158786296844,0.017812184989452362,0.0,0.02432074211537838,0.05534777790307999,0.4812260568141937,0.06781967729330063,0.19376499950885773,0.3069489300251007,0.0777825266122818,0.18770384788513184,0.2707182466983795,0.03884445130825043,0.06903273612260818,0.23482850193977356,0.046342458575963974,0.1961178183555603,0.45325779914855957,0.18030856549739838,0.44899389147758484,0.0
Cephalotes_minutus_CASENT0709253_processed.obj,Stage_0_init,0.006226722616702318,0.0649542510509491,0.04046747460961342,0.024486780166625977,0.18471908569335938,0.4522392451763153,0.06351756304502487,0.06533333659172058,0.061799999326467514,0.25909513235092163,0.2687999904155731,0.2500666677951813,0.531779944896698,0.5393000245094299,0.5244666934013367,0.8475991487503052,0.8049666881561279,0.8949999809265137,0.6607984304428101,0.2809000015258789,1.0,0.0,1.0,1.0,0.0,0.9999999403953552,1.2926308556870936e-07,0.0,0.7803464531898499,0.3088129460811615,0.0,0.0,0.0,0.004450236447155476,0.0035969552118331194,0.0039688581600785255,0.0,0.02206718921661377,0.060987602919340134,0.6126437187194824,0.017937397584319115,0.036558423191308975,0.6336861848831177,0.07516712695360184,0.1513063907623291,0.16298343241214752,0.027107728645205498,0.06127635017037392,0.4538258910179138,0.04927954077720642,0.29532739520072937,0.5397888422012329,0.11280620098114014,0.4279318153858185,0.14233577251434326
