mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,dihedral_mean,dihedral_p99,folded_face_frac,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,Stage_2_deform_coarse,0.00014140279381535947,0.014025557786226273,0.006951642222702503,0.007073916029185057,0.015557259321212769,0.05796029046177864,0.36889055371284485,0.37363332509994507,0.36426666378974915,0.8280231952667236,0.8424666523933411,0.8140666484832764,0.9797621369361877,0.9776666760444641,0.9818666577339172,0.9995831251144409,0.9991666674613953,1.0,0.8507910370826721,0.07666666805744171,1.3250621557235718,1.2334668636322021,2.749809980392456,0.5895676612854004,0.33311891555786133,2.1566407680511475,0.5650326013565063,0.0,0.8027389645576477,0.40271443128585815,0.013967014849185944,0.03162650018930435,0.3198472559452057,14.16907024383545,85.05474853515625,0.008697351440787315,0.0135091133415699,0.014229364693164825,0.013520585373044014,-0.004117513075470924,0.005979328416287899,0.011713615618646145,0.9938721060752869,0.00586200226098299,0.011293016374111176,0.9967800974845886,0.00898094940930605,0.01680213212966919,0.972375750541687,0.006076672580093145,0.010473717004060745,0.9920845031738281,0.00781724788248539,0.014844930730760098,0.9830203652381897,0.007547117304056883,0.015335312113165855,0.974452555179596
Acromyrmex_coronatus_CASENT0744365_processed.obj,Stage_2_deform_coarse,0.0002571195946075022,0.017796054482460022,0.009140318259596825,0.008655737154185772,0.022062649950385094,0.08431347459554672,0.2385048121213913,0.24183332920074463,0.23526667058467865,0.729362428188324,0.746566653251648,0.712933361530304,0.9491888880729675,0.9416333436965942,0.9568666815757751,0.994493305683136,0.9897000193595886,0.9993333220481873,0.8190459609031677,0.12383333593606949,1.22409188747406,1.1588267087936401,2.3995723724365234,0.5694162845611572,0.302761971950531,2.043447494506836,0.5331737995147705,0.0,0.7901561260223389,0.341126948595047,0.01827273704111576,0.04631759226322174,0.24050509929656982,13.534582138061523,71.63751983642578,0.005179321393370628,0.05818040668964386,0.05969501659274101,0.05858426168560982,0.002960421144962311,0.006778011564165354,0.013091839849948883,0.9896591305732727,0.006789544131606817,0.012674997560679913,0.9889603853225708,0.0076208109967410564,0.012629827484488487,0.9944751858711243,0.007931793108582497,0.014736330136656761,0.9920845031738281,0.008566395379602909,0.017769774422049522,0.965783417224884,0.008916130289435387,0.021294185891747475,0.9428223967552185
Acromyrmex_lobicornis_CASENT0878007_processed.obj,Stage_2_deform_coarse,0.0004410729161463678,0.024488240480422974,0.01173841767013073,0.012749823741614819,0.029974929988384247,0.08928293734788895,0.11593401432037354,0.1187666654586792,0.11323333531618118,0.4904572069644928,0.5158666968345642,0.4674333333969116,0.8709865808486938,0.9009333252906799,0.8429666757583618,0.994723916053772,0.9916666746139526,0.9977999925613403,0.7761618494987488,0.3198666572570801,1.4326188564300537,1.5219385623931885,3.4618048667907715,0.5144418478012085,0.409014493227005,2.8507096767425537,0.7174291014671326,0.0,0.7716116905212402,0.3426779508590698,0.02500459924340248,0.06547067314386368,0.2924027442932129,15.323665618896484,96.89521026611328,0.011401021853089333,0.01462410856038332,0.015460798516869545,0.01477472297847271,-0.0016697468236088753,0.00971007626503706,0.018671777099370956,0.959785521030426,0.012155838310718536,0.028944415971636772,0.8707451224327087,0.010945981368422508,0.022661982104182243,0.9060773849487305,0.009564957581460476,0.017523733898997307,0.9788918495178223,0.012042299844324589,0.02493409439921379,0.901466429233551,0.011120536364614964,0.021842947229743004,0.9294403791427612
Anochetus_risii_CASENT0877608_processed.obj,Stage_2_deform_coarse,0.0001678996195551008,0.014891252852976322,0.007482843939214945,0.007408408913761377,0.01589316502213478,0.08106976002454758,0.3227761387825012,0.32876667380332947,0.31700000166893005,0.8163514137268066,0.8355666995048523,0.7980000376701355,0.9739513397216797,0.9684000015258789,0.9795666933059692,0.9981465339660645,0.9962999820709229,1.0,0.8432782292366028,0.07240000367164612,1.2230734825134277,1.111757755279541,2.307208776473999,0.5875802636146545,0.28780597448349,1.9229207038879395,0.5005708932876587,0.0,0.7913150787353516,0.3604550063610077,0.014233429916203022,0.03534233197569847,0.30165839195251465,13.564011573791504,76.60433197021484,0.006612592842429876,0.006851760670542717,0.007537490222603083,0.006738729774951935,-0.005244121886789799,0.005767769180238247,0.010645025409758091,0.9946380853652954,0.0057768309488892555,0.010503827594220638,0.9995399713516235,0.008229149505496025,0.01631644181907177,0.972375750541687,0.007530220318585634,0.014084532856941223,0.9947230219841003,0.00795433297753334,0.016335738822817802,0.9647543430328369,0.00627222890034318,0.011677239090204239,0.9866179823875427
Anochetus_risii_CASENT0877609_processed.obj,Stage_2_deform_coarse,0.0006427313783206046,0.02838132530450821,0.014446357265114784,0.01393496710807085,0.04008390009403229,0.18513602018356323,0.08858820796012878,0.0906333327293396,0.08663333207368851,0.410190612077713,0.4290333390235901,0.39293333888053894,0.8218994736671448,0.8360000252723694,0.8082666993141174,0.984168291091919,0.9722333550453186,0.996399998664856,0.7598444819450378,0.3003000020980835,1.3718661069869995,1.3846409320831299,3.2095117568969727,0.4706065058708191,0.41514670848846436,2.6857762336730957,0.7384194135665894,0.0,0.7184138894081116,0.2626902461051941,0.03055202029645443,0.08060454577207565,0.3249569833278656,15.932862281799316,100.65489196777344,0.012182806618511677,0.038122210651636124,0.039842911064624786,0.03843686729669571,0.00014795362949371338,0.011467534117400646,0.023548386991024017,0.9234009981155396,0.012439236976206303,0.025449540466070175,0.8638454079627991,0.011478978209197521,0.023773007094860077,0.9033149480819702,0.009281137026846409,0.01632883958518505,1.0,0.013574819080531597,0.03170715644955635,0.8510419726371765,0.010747212916612625,0.01882876828312874,0.9574209451675415
Aphaenogaster_pallida_CASENT0745235_processed.obj,Stage_2_deform_coarse,0.00019997122581116855,0.015892595052719116,0.008158151060342789,0.00773444352671504,0.01845559850335121,0.10723664611577988,0.2983457148075104,0.3017333447933197,0.29503333568573,0.7799854278564453,0.790233314037323,0.7699999809265137,0.9664373397827148,0.9569000005722046,0.9761666655540466,0.9971586465835571,0.9943333268165588,1.0,0.8510261178016663,0.08623333275318146,1.2161957025527954,1.1749917268753052,2.3389956951141357,0.5627315044403076,0.29233038425445557,1.9081281423568726,0.5038508772850037,0.0,0.8043479323387146,0.38206401467323303,0.014733800664544106,0.03988661617040634,0.35000985860824585,13.301458358764648,74.38760375976562,0.0065474440343678,0.00213936110958457,0.002678825054317713,0.00214960309676826,-0.0044229463674128056,0.006431569345295429,0.0118465106934309,0.9919571280479431,0.006026451010257006,0.01149019319564104,0.9963201284408569,0.009076172485947609,0.014822431840002537,0.9972376227378845,0.007739781402051449,0.01651587523519993,0.9815303683280945,0.009219666942954063,0.01981465332210064,0.9508618712425232,0.00842807162553072,0.017515165731310844,0.9671532511711121
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,Stage_2_deform_coarse,0.00012455855903681368,0.012884536758065224,0.0065788705833256245,0.006305666174739599,0.015837009996175766,0.057120271027088165,0.45023298263549805,0.45063334703445435,0.44983333349227905,0.8611190915107727,0.8576333522796631,0.864633321762085,0.9795613288879395,0.9712333679199219,0.9880333542823792,0.9997999668121338,0.9995999932289124,1.0,0.8130814433097839,0.12269999831914902,1.253679871559143,1.1999149322509766,2.6529502868652344,0.5552921295166016,0.32123374938964844,2.020936965942383,0.5622761845588684,0.0,0.7859499454498291,0.37038975954055786,0.013577958568930626,0.03516262397170067,0.2683641314506531,14.178431510925293,80.11139678955078,0.008013290353119373,0.019782910123467445,0.020403927192091942,0.02008812688291073,-0.0018945857882499695,0.005057432688772678,0.009912115521728992,0.9965530633926392,0.005050916690379381,0.010179598815739155,0.9926402568817139,0.007249373476952314,0.013754129409790039,0.9696133136749268,0.006228060927242041,0.012409809976816177,0.9920845031738281,0.00737042585387826,0.01626155525445938,0.973501443862915,0.00798353273421526,0.016197603195905685,0.9659367203712463
Carebara_trechideros_CASENT0877591_processed.obj,Stage_2_deform_coarse,0.00022898960742168128,0.016280557960271835,0.00867853220552206,0.007602026220411062,0.02386547438800335,0.08496574312448502,0.3324826955795288,0.33203333616256714,0.33293333649635315,0.7778979539871216,0.7741000056266785,0.7817333340644836,0.9504417777061462,0.9307667016983032,0.9709666967391968,0.9955820441246033,0.9913666844367981,0.999833345413208,0.7702109217643738,0.15816666185855865,1.374130129814148,2.246969699859619,3.0210437774658203,0.524458110332489,0.3662978708744049,3.129326343536377,0.659330427646637,0.0,0.7523417472839355,0.3263818621635437,0.018824318423867226,0.044311512261629105,0.43711453676223755,14.611315727233887,82.403076171875,0.008176161907613277,0.016350049525499344,0.017325391992926598,0.01654723659157753,0.0003408193588256836,0.0062853689305484295,0.013603629544377327,0.9816162586212158,0.006550486199557781,0.013761851005256176,0.9843605756759644,0.0064911022782325745,0.012907164171338081,0.9944751858711243,0.009286941960453987,0.022644564509391785,0.9287599325180054,0.008227412588894367,0.018948331475257874,0.9570363163948059,0.007079257629811764,0.01367482915520668,0.9914841651916504
Centromyrmex_brachycola_CASENT0744052_processed.obj,Stage_2_deform_coarse,0.00021064115571789443,0.01716531813144684,0.008156577125191689,0.009008740074932575,0.020718256011605263,0.09903331845998764,0.23750600218772888,0.2435000091791153,0.23180000483989716,0.7249203324317932,0.7607666850090027,0.692300021648407,0.9575802683830261,0.9704999923706055,0.9449999928474426,0.9986664652824402,0.998199999332428,0.9991333484649658,0.8550077080726624,0.18956667184829712,1.326951265335083,1.8495906591415405,2.720792531967163,0.5753663182258606,0.32827481627464294,2.581272840499878,0.577237606048584,0.0,0.7959353923797607,0.3826882839202881,0.01501157321035862,0.03465236350893974,0.2818979322910309,14.050265312194824,81.2969741821289,0.007557249162346125,0.0034711728803813457,0.004021030850708485,0.003487205598503351,-0.004266450647264719,0.007160130888223648,0.01347922533750534,0.9938721060752869,0.006719106342643499,0.01292628888040781,0.9967800974845886,0.009121824987232685,0.01576215773820877,0.980663001537323,0.007156668230891228,0.012355485931038857,1.0,0.008226040750741959,0.015317494049668312,0.9861075282096863,0.009013962931931019,0.01742955483496189,0.9622870683670044
Cephalotes_minutus_CASENT0709253_processed.obj,Stage_2_deform_coarse,0.00015664176316931844,0.015314888209104538,0.007211863063275814,0.008103025145828724,0.017576411366462708,0.052240028977394104,0.2805899977684021,0.2890999913215637,0.27256667613983154,0.7846634984016418,0.8239333629608154,0.7489666938781738,0.9783369898796082,0.988966703414917,0.9679333567619324,0.9999833703041077,1.0,0.9999666810035706,0.8632124662399292,0.125533327460289,1.2394448518753052,1.0622214078903198,2.323606252670288,0.5708003044128418,0.31129926443099976,1.8993799686431885,0.5468224287033081,0.0,0.8065604567527771,0.3850204348564148,0.014549573883414268,0.031433895230293274,0.3011678159236908,14.040060043334961,84.8831558227539,0.008827649056911469,0.023448476567864418,0.02399090677499771,0.023290174081921577,-0.0009074229747056961,0.006530468352138996,0.012112170457839966,0.9992340207099915,0.006467718165367842,0.011811976321041584,1.0,0.0070715611800551414,0.012799502350389957,0.991712749004364,0.00768249249085784,0.014097376726567745,0.9894459247589111,0.008584628812968731,0.017527202144265175,0.9652688503265381,0.007944193668663502,0.016941320151090622,0.970802903175354
Cephalotes_simillimus_CASENT0744408_processed.obj,Stage_2_deform_coarse,0.0004513136518653482,0.025119900703430176,0.011288092471659184,0.013831807300448418,0.033264920115470886,0.08046980202198029,0.11448343098163605,0.1179666668176651,0.1112000048160553,0.4721907079219818,0.5169000029563904,0.43459999561309814,0.8476832509040833,0.9069333672523499,0.7957000136375427,0.9982984066009521,0.9995666742324829,0.9970333576202393,0.7990890145301819,0.38190001249313354,1.399100422859192,2.568650007247925,3.3196749687194824,0.4922958314418793,0.4055666923522949,2.960644245147705,0.7077304124832153,0.0,0.7522990703582764,0.31936410069465637,0.025442486628890038,0.06616650521755219,0.2713778614997864,15.162691116333008,95.57866668701172,0.011238150298595428,0.028963515534996986,0.029703818261623383,0.029055489227175713,-0.0004398748278617859,0.010257911868393421,0.021628670394420624,0.934890866279602,0.011355719529092312,0.02418011799454689,0.9208831191062927,0.008965500630438328,0.016415325924754143,0.9834254384040833,0.012376180849969387,0.024605752900242805,0.8865435719490051,0.011563357897102833,0.025093458592891693,0.9042963981628418,0.008581114001572132,0.016913481056690216,0.9866179823875427
