mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,S0_init,0.0022032479755580425,0.051798537373542786,0.02465687319636345,0.027141666039824486,0.07106852531433105,0.20779339969158173,0.06545519083738327,0.0663333311676979,0.06459999829530716,0.23285777866840363,0.24213333427906036,0.2242666631937027,0.49375101923942566,0.5163666605949402,0.4730333387851715,0.8856072425842285,0.8988666534423828,0.8727333545684814,0.704703152179718,0.23973333835601807,1.0,0.0,1.0,1.0,0.0,1.0,8.190325218038197e-08,0.0,0.708046019077301,0.1789110153913498,0.0,0.0,0.0,0.009322083555161953,0.009937074035406113,0.008610308170318604,0.0,0.02463962696492672,0.05933871120214462,0.5061302781105042,0.02413763478398323,0.048978496342897415,0.45052921772003174,0.012246222235262394,0.02747519686818123,0.8287293314933777,0.022411765530705452,0.049522336572408676,0.5118733644485474,0.025503206998109818,0.06692471355199814,0.5003862977027893,0.0624895915389061,0.1883012056350708,0.33576643466949463
Acromyrmex_coronatus_CASENT0744365_processed.obj,S0_init,0.008092926815152168,0.09296119958162308,0.04281698539853096,0.05014421418309212,0.16066670417785645,0.2868475317955017,0.033716000616550446,0.0335666686296463,0.03386666625738144,0.13266564905643463,0.13303333520889282,0.13230000436306,0.3137028217315674,0.3202333450317383,0.3074333369731903,0.665978193283081,0.6831666827201843,0.6496333479881287,0.5706742405891418,0.3371666669845581,1.0,0.0,1.0,1.0,0.0,1.0,8.068223422696974e-08,0.0,0.637905478477478,0.10018887370824814,0.0,0.0,0.0,0.02763795293867588,0.03526164963841438,0.019462518393993378,0.0,0.03522184491157532,0.08992104977369308,0.3777777850627899,0.036967933177948,0.0747653916478157,0.3064887225627899,0.07731302082538605,0.13573499023914337,0.0883977934718132,0.020509975031018257,0.03552691265940666,0.45646440982818604,0.03959398344159126,0.10002000629901886,0.3134174644947052,0.14409372210502625,0.45525380969047546,0.10340632498264313
Acromyrmex_lobicornis_CASENT0878007_processed.obj,S0_init,0.006878722459077835,0.08566950261592865,0.03314220905303955,0.0525272898375988,0.15419837832450867,0.2880285084247589,0.027945032343268394,0.02943333424627781,0.026599999517202377,0.1265852004289627,0.14409999549388885,0.11286666989326477,0.3186662197113037,0.3876333236694336,0.27053332328796387,0.698938250541687,0.7998000383377075,0.6206666827201843,0.6052056550979614,0.282233327627182,1.0,0.0,1.0,1.0,0.0,1.0,7.755250663876723e-08,0.0,0.6540340781211853,0.14175200462341309,0.0,0.0,0.0,0.02780022658407688,0.03277794271707535,0.025088129565119743,0.0,0.028210993856191635,0.06139298528432846,0.4053640067577362,0.037064503878355026,0.08818402886390686,0.3548090159893036,0.021462293341755867,0.0510501004755497,0.6270718574523926,0.027435552328824997,0.06596150994300842,0.4300791621208191,0.030633585527539253,0.07125668972730637,0.3873293995857239,0.1061459481716156,0.2623106837272644,0.08515814691781998
Anochetus_risii_CASENT0877608_processed.obj,S0_init,0.002193011809140444,0.05155414342880249,0.025904299691319466,0.025649845600128174,0.06972892582416534,0.15752896666526794,0.06565000116825104,0.06566666811704636,0.06563333421945572,0.24106910824775696,0.24556666612625122,0.2367333322763443,0.506445586681366,0.5031999945640564,0.5097333192825317,0.8737388849258423,0.8706333637237549,0.8768666982650757,0.6185493469238281,0.27516666054725647,1.0,0.0,1.0,1.0,0.0,1.0,9.91342474776502e-08,0.0,0.6444940567016602,0.13035573065280914,0.0,0.0,0.0,0.008021177724003792,0.013316000811755657,0.008037738502025604,0.0,0.02400919422507286,0.06317519396543503,0.5237547755241394,0.02724718675017357,0.061568472534418106,0.4404049813747406,0.02999577671289444,0.055426742881536484,0.3591160476207733,0.02557641826570034,0.06191002205014229,0.47493404150009155,0.0247268658131361,0.06749730557203293,0.5385011434555054,0.0728427842259407,0.12001540511846542,0.05231143534183502
Anochetus_risii_CASENT0877609_processed.obj,S0_init,0.009443048387765884,0.10254840552806854,0.04300566390156746,0.05954274162650108,0.1582656055688858,0.4505191147327423,0.019244790077209473,0.019566666334867477,0.018933333456516266,0.09657668322324753,0.10216666758060455,0.09156666696071625,0.26639071106910706,0.2906999886035919,0.24583333730697632,0.601735532283783,0.6603666543960571,0.5526666641235352,0.6433924436569214,0.2621000111103058,1.0,0.0,1.0,1.0,0.0,1.0,5.681298276272173e-08,0.0,0.6528140902519226,0.13194505870342255,0.0,0.0,0.0,0.025604117661714554,0.03291274607181549,0.0259780902415514,0.0,0.03268606215715408,0.07426420599222183,0.364367812871933,0.053499069064855576,0.10786819458007812,0.21214911341667175,0.04126941040158272,0.07155945152044296,0.1325966864824295,0.042885664850473404,0.09478679299354553,0.21372032165527344,0.05245513841509819,0.15643243491649628,0.308266818523407,0.11893925815820694,0.24898503720760345,0.16545012593269348
Aphaenogaster_pallida_CASENT0745235_processed.obj,S0_init,0.0030212393030524254,0.05716940015554428,0.02929932065308094,0.02787008136510849,0.08481211960315704,0.21518869698047638,0.04851570352911949,0.04830000177025795,0.04873333498835564,0.2133324146270752,0.2067333310842514,0.2203666716814041,0.4949151575565338,0.4767666757106781,0.5145000219345093,0.8534607887268066,0.8345333337783813,0.8732666969299316,0.6730929613113403,0.23356667160987854,1.0,0.0,1.0,1.0,0.0,1.0,5.3094602492365084e-08,0.0,0.7391761541366577,0.1509076952934265,0.0,0.0,0.0,0.012191740795969963,0.015378820709884167,0.012102566659450531,0.0,0.0279558002948761,0.07736586034297943,0.5011494159698486,0.02272404171526432,0.04758385196328163,0.5103543400764465,0.034159958362579346,0.07481501996517181,0.27624309062957764,0.02878710627555847,0.07056868821382523,0.42216360569000244,0.02738865464925766,0.07714324444532394,0.5075972080230713,0.08727317303419113,0.20706820487976074,0.23479318618774414
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,S0_init,0.001954843057319522,0.05018790066242218,0.025467799976468086,0.024720100685954094,0.06434012204408646,0.12330523133277893,0.07484409213066101,0.07616666704416275,0.07356666773557663,0.2301121950149536,0.23309999704360962,0.2272000014781952,0.4849664866924286,0.48526668548583984,0.4846666753292084,0.896267831325531,0.8848666548728943,0.907966673374176,0.5843328237533569,0.3186333477497101,1.0,0.0,1.0,1.0,0.0,1.0,1.0513430481751129e-07,0.0,0.614617645740509,0.15333445370197296,0.0,0.0,0.0,0.03280641883611679,0.03764055296778679,0.033443208783864975,0.0,0.02180272340774536,0.05365268886089325,0.5501915812492371,0.030707284808158875,0.05925026163458824,0.30188679695129395,0.04927757754921913,0.09206852316856384,0.2209944874048233,0.017435038462281227,0.04417795687913895,0.6912928819656372,0.020595965906977654,0.05891072377562523,0.6201390624046326,0.03214693441987038,0.07862946391105652,0.4148418605327606
Carebara_trechideros_CASENT0877591_processed.obj,S0_init,0.0024692073930054903,0.050966568291187286,0.021530427038669586,0.0294361412525177,0.08525669574737549,0.21655264496803284,0.0909758135676384,0.0955333337187767,0.08683333545923233,0.2952820360660553,0.3199666738510132,0.2741333246231079,0.5405154824256897,0.5893333554267883,0.49916666746139526,0.8720245957374573,0.9245666861534119,0.8251333236694336,0.6223485469818115,0.3307333290576935,1.0,0.0,1.0,1.0,0.0,1.0,1.0648936665802466e-07,0.0,0.6136401891708374,0.1530342549085617,0.0,0.0,0.0,0.026813816279172897,0.030733495950698853,0.02788909152150154,0.0,0.023571737110614777,0.062214627861976624,0.5544061660766602,0.02609109878540039,0.06002719700336456,0.43120110034942627,0.03549281135201454,0.07616820931434631,0.4226519465446472,0.01887938193976879,0.039548542350530624,0.5910290479660034,0.026063354685902596,0.06510991603136063,0.4828740656375885,0.06373399496078491,0.12353576719760895,0.210462287068367
Centromyrmex_brachycola_CASENT0744052_processed.obj,S0_init,0.00214201956987381,0.04929612576961517,0.02233080193400383,0.026965323835611343,0.07127764821052551,0.264041543006897,0.06353038549423218,0.06466666609048843,0.062433332204818726,0.24934163689613342,0.26653334498405457,0.2342333346605301,0.5301271080970764,0.5702666640281677,0.4952666759490967,0.8974329829216003,0.9256333708763123,0.87090003490448,0.6837086081504822,0.25653332471847534,1.0,0.0,1.0,1.0,0.0,1.0,5.487801502113143e-08,0.0,0.717567503452301,0.23194219172000885,0.0,0.0,0.0,0.02092011086642742,0.023876149207353592,0.020596424117684364,0.0,0.020666642114520073,0.0475340411067009,0.5724138021469116,0.03382446616888046,0.08702437579631805,0.3676944375038147,0.028050608932971954,0.08834370970726013,0.6132596731185913,0.03060188516974449,0.05865824595093727,0.279683381319046,0.018018562346696854,0.04589751735329628,0.6569662690162659,0.07818709313869476,0.21318742632865906,0.21167883276939392
Cephalotes_minutus_CASENT0709253_processed.obj,S0_init,0.0015599846374243498,0.04220112785696983,0.018697554245591164,0.02350357361137867,0.059776436537504196,0.18013030290603638,0.07982812076807022,0.08283333480358124,0.07703333348035812,0.3040732741355896,0.328000009059906,0.2833999991416931,0.6016098260879517,0.6572333574295044,0.5546666979789734,0.9339392185211182,0.9570333361625671,0.9119333624839783,0.6963586807250977,0.25723332166671753,1.0,0.0,1.0,1.0,0.0,1.0,6.98622457662168e-08,0.0,0.7125272750854492,0.17128071188926697,0.0,0.0,0.0,0.016059257090091705,0.018348053097724915,0.015132522210478783,0.0,0.02053678408265114,0.05784199759364128,0.6241379380226135,0.019946495071053505,0.04372134059667587,0.5761619806289673,0.013415584340691566,0.03740745037794113,0.7513812184333801,0.01983608305454254,0.04195937514305115,0.5620052814483643,0.021186750382184982,0.05896032601594925,0.5967035889625549,0.05044908449053764,0.10221798717975616,0.3248175084590912
