mesh,stage,chamfer_l2,chamfer_l1,acc_mean,comp_mean,hausdorff_95,hausdorff_max,fscore@0.005,precision@0.005,recall@0.005,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,fscore@0.05,precision@0.05,recall@0.05,normal_consistency,normal_flip_frac,edge_ratio_mean,edge_ratio_std,edge_stretch_p95,edge_compress_p05,edge_logratio_absmean,area_ratio_mean,area_logratio_absmean,degenerate_tri_frac,tri_quality_mean,tri_quality_p05,deform_mag_mean,deform_mag_p95,deform_mag_max,midline_dev_mean,midline_dev_p95,midline_dev_mean_norm,midline_dev_excess,part_body_dist_mean,part_body_dist_p95,part_body_within_tau,part_head_dist_mean,part_head_dist_p95,part_head_within_tau,part_antenna_dist_mean,part_antenna_dist_p95,part_antenna_within_tau,part_mandible_dist_mean,part_mandible_dist_p95,part_mandible_within_tau,part_leg_dist_mean,part_leg_dist_p95,part_leg_within_tau,part_leg_distal_dist_mean,part_leg_distal_dist_p95,part_leg_distal_within_tau
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,Stage_0_init,0.002816219814121723,0.05768170952796936,0.02601313777267933,0.03166857361793518,0.08164147287607193,0.23469741642475128,0.06005999818444252,0.0622333325445652,0.058033332228660583,0.21220731735229492,0.2323666661977768,0.19526666402816772,0.4415748715400696,0.4846000075340271,0.40556666254997253,0.852864682674408,0.8836333155632019,0.8241666555404663,0.7024160623550415,0.2133333384990692,1.0,0.0,1.0,1.0,0.0,1.0,7.572271698563782e-08,0.0,0.7273412942886353,0.231706440448761,0.0,0.0,0.0,0.010703044012188911,0.011746902018785477,0.01071868371218443,0.0,0.02654530107975006,0.061567310243844986,0.47049808502197266,0.025458602234721184,0.04819513484835625,0.4137137532234192,0.014436277560889721,0.0375279076397419,0.7651934027671814,0.02902635559439659,0.049365803599357605,0.28232190012931824,0.02423112839460373,0.06590588390827179,0.5449395179748535,0.04306335002183914,0.1368722766637802,0.5729926824569702
Acromyrmex_coronatus_CASENT0744365_processed.obj,Stage_0_init,0.008730550296604633,0.09470996260643005,0.04015231505036354,0.054557643830776215,0.1663268655538559,0.3010656237602234,0.03797556459903717,0.039266668260097504,0.036766666918992996,0.14698061347007751,0.16153334081172943,0.13483333587646484,0.3229111433029175,0.366266667842865,0.2887333333492279,0.6585209369659424,0.7263666987419128,0.6022666692733765,0.5729179382324219,0.3108333349227905,1.0,0.0,1.0,1.0,0.0,1.0,9.792795196972293e-08,0.0,0.710170328617096,0.1989976465702057,0.0,0.0,0.0,0.02216767705976963,0.0296108890324831,0.023556455969810486,0.0,0.0303322933614254,0.07454916089773178,0.4321839213371277,0.03247082233428955,0.06829282641410828,0.3341003358364105,0.09073574095964432,0.15568314492702484,0.06629834324121475,0.03567555919289589,0.053129643201828,0.11609499156475067,0.041350483894348145,0.1080361157655716,0.3028586208820343,0.08438608795404434,0.15298670530319214,0.08029197156429291
Acromyrmex_lobicornis_CASENT0878007_processed.obj,Stage_0_init,0.0083609689027071,0.09357385337352753,0.03465953469276428,0.05891432240605354,0.17012806236743927,0.30872058868408203,0.02480071783065796,0.025733333081007004,0.02393333427608013,0.1141672134399414,0.1333666741847992,0.0997999981045723,0.28482484817504883,0.3623333275318146,0.23463334143161774,0.6568754315376282,0.7844333648681641,0.5649999976158142,0.6149717569351196,0.27656668424606323,1.0,0.0,1.0,1.0,0.0,1.0,7.161676762734714e-08,0.0,0.7001966238021851,0.21254746615886688,0.0,0.0,0.0,0.029431678354740143,0.03453173488378525,0.02751820906996727,0.0,0.02751130424439907,0.058215685188770294,0.4019157290458679,0.03644755110144615,0.0841408297419548,0.3405430316925049,0.013602766208350658,0.0514184944331646,0.8204420208930969,0.050718147307634354,0.08853916078805923,0.18469658493995667,0.034006163477897644,0.08261257410049438,0.37522533535957336,0.10147413611412048,0.26895394921302795,0.12408758699893951
Anochetus_risii_CASENT0877608_processed.obj,Stage_0_init,0.002636747434735298,0.05768318474292755,0.02641122229397297,0.03127196431159973,0.08418475091457367,0.15858934819698334,0.05558233708143234,0.05783333256840706,0.05350000038743019,0.19971711933612823,0.21729999780654907,0.18476666510105133,0.4277467131614685,0.4672999978065491,0.39436668157577515,0.843337893486023,0.8703333139419556,0.8179666996002197,0.6488909721374512,0.25743332505226135,1.0,0.0,1.0,1.0,0.0,1.0,9.402612022313406e-08,0.0,0.7011585831642151,0.1923093944787979,0.0,0.0,0.0,0.0043874466791749,0.006533918436616659,0.004437691066414118,0.0,0.02748085744678974,0.07395507395267487,0.47854408621788025,0.02259364351630211,0.05052487179636955,0.4988495111465454,0.02983572892844677,0.054557111114263535,0.28729283809661865,0.01885264553129673,0.05947861075401306,0.7097625732421875,0.02428397536277771,0.062312934547662735,0.5457121133804321,0.06627897918224335,0.14799025654792786,0.1447688490152359
Anochetus_risii_CASENT0877609_processed.obj,Stage_0_init,0.011036287061870098,0.1099657267332077,0.0437297485768795,0.0662359744310379,0.17446258664131165,0.43716180324554443,0.016773702576756477,0.017666667699813843,0.015966666862368584,0.09009531885385513,0.09976666420698166,0.08213333785533905,0.24354328215122223,0.283133327960968,0.2136666625738144,0.5695103406906128,0.6571999788284302,0.5024666786193848,0.6700721979141235,0.2589000165462494,1.0,0.0,1.0,1.0,0.0,1.0,4.353654148303576e-08,0.0,0.714923620223999,0.20550671219825745,0.0,0.0,0.0,0.02974574826657772,0.035681501030921936,0.029826518148183823,0.0,0.03619379177689552,0.08773748576641083,0.32298851013183594,0.04646884277462959,0.09714815020561218,0.2365393489599228,0.06579207628965378,0.12908121943473816,0.11325967311859131,0.03446593135595322,0.08250287175178528,0.3298153281211853,0.059731949120759964,0.1536257266998291,0.23718774318695068,0.10212655365467072,0.2460317760705948,0.09245742112398148
Aphaenogaster_pallida_CASENT0745235_processed.obj,Stage_0_init,0.003243163460865617,0.0591164156794548,0.028423644602298737,0.030692769214510918,0.0950520932674408,0.2408023178577423,0.04972609505057335,0.049133334308862686,0.050333332270383835,0.20626471936702728,0.20563334226608276,0.2069000005722046,0.47836217284202576,0.48493334650993347,0.4719666838645935,0.8424310088157654,0.843833327293396,0.8410333395004272,0.6890230178833008,0.2084999978542328,1.0,0.0,1.0,1.0,0.0,1.0,6.143488207044356e-08,0.0,0.7686547636985779,0.24951143562793732,0.0,0.0,0.0,0.011519159190356731,0.01286335475742817,0.011430678889155388,0.0,0.029990553855895996,0.08858971297740936,0.493486613035202,0.017497248947620392,0.03400926664471626,0.6359871029853821,0.037745360285043716,0.06869886070489883,0.2707182466983795,0.014462104067206383,0.028261516243219376,0.7836412191390991,0.030163463205099106,0.09259994328022003,0.46742209792137146,0.08823806792497635,0.21695949137210846,0.131386861205101
Atopomyrmex_mocquerysi_CASENT0744784_processed.obj,Stage_0_init,0.002720491960644722,0.05775579437613487,0.027670495212078094,0.030085299164056778,0.07674393802881241,0.14813917875289917,0.07274223864078522,0.07666666805744171,0.06920000165700912,0.21573475003242493,0.23266667127609253,0.20110000669956207,0.43967971205711365,0.465800017118454,0.4163333475589752,0.8454346656799316,0.8529333472251892,0.8380666971206665,0.6230120062828064,0.30276668071746826,1.0,0.0,1.0,1.0,0.0,1.0,1.0857907284389512e-07,0.0,0.6795614361763,0.18213149905204773,0.0,0.0,0.0,0.030212098732590675,0.031124603003263474,0.03090033121407032,0.0,0.023155663162469864,0.05737297236919403,0.5195402503013611,0.035699933767318726,0.08149329572916031,0.32857799530029297,0.051440827548503876,0.09196487814188004,0.20718233287334442,0.012012452818453312,0.026646271347999573,0.8100264072418213,0.023278264328837395,0.06767168641090393,0.5961885452270508,0.03782845288515091,0.13179659843444824,0.49756690859794617
Carebara_trechideros_CASENT0877591_processed.obj,Stage_0_init,0.0030387265142053366,0.05725964903831482,0.02344089187681675,0.03381875902414322,0.0954791009426117,0.23601610958576202,0.07960112392902374,0.0869000032544136,0.07343333214521408,0.2438827008008957,0.2827666699886322,0.2144000083208084,0.48534253239631653,0.5598000288009644,0.42836666107177734,0.832087516784668,0.8984333276748657,0.7748667001724243,0.6340216398239136,0.30596667528152466,1.0,0.0,1.0,1.0,0.0,1.0,1.09870065045925e-07,0.0,0.6390235424041748,0.20046366751194,0.0,0.0,0.0,0.02378659136593342,0.026616817340254784,0.024928435683250427,0.0,0.023461081087589264,0.06576680392026901,0.5747126340866089,0.0248199924826622,0.06073664128780365,0.5384261608123779,0.042206037789583206,0.09144362062215805,0.37569060921669006,0.023262573406100273,0.05155324563384056,0.47229552268981934,0.029702918604016304,0.0792984813451767,0.45068246126174927,0.08557184785604477,0.16427256166934967,0.1520681232213974
Centromyrmex_brachycola_CASENT0744052_processed.obj,Stage_0_init,0.0023415046744048595,0.05295821279287338,0.022785793989896774,0.030172420665621758,0.07525928318500519,0.2677246034145355,0.057190921157598495,0.05979999899864197,0.05480000004172325,0.21176208555698395,0.23836666345596313,0.19050000607967377,0.4690271317958832,0.5307999849319458,0.4201333522796631,0.8792679309844971,0.9273000359535217,0.8359666466712952,0.6987812519073486,0.2493666708469391,1.0,0.0,1.0,1.0,0.0,1.0,6.866475388278559e-08,0.0,0.7516617774963379,0.2934780418872833,0.0,0.0,0.0,0.016506252810359,0.018910197541117668,0.016723275184631348,0.0,0.02109244465827942,0.04818452149629593,0.5444444417953491,0.02923521026968956,0.061465390026569366,0.3414634168148041,0.03078337199985981,0.08289511501789093,0.4558011293411255,0.0262934360653162,0.05976765230298042,0.4696570038795471,0.01963842660188675,0.05368948355317116,0.650785505771637,0.04371839761734009,0.11197126656770706,0.40875911712646484
Cephalotes_minutus_CASENT0709253_processed.obj,Stage_0_init,0.0018301093950867653,0.04529004544019699,0.018425211310386658,0.026864832267165184,0.07033715397119522,0.18842960894107819,0.07469416409730911,0.07916666567325592,0.07069999724626541,0.27749738097190857,0.31813332438468933,0.24606667459011078,0.5701065063476562,0.6690333485603333,0.49666666984558105,0.9100096225738525,0.9569000005722046,0.8675000071525574,0.7290124297142029,0.23266667127609253,1.0,0.0,1.0,1.0,0.0,1.0,8.8291244537686e-08,0.0,0.7629215121269226,0.27723294496536255,0.0,0.0,0.0,0.01425886433571577,0.015419420786201954,0.01397562026977539,0.0,0.02118847519159317,0.05855507776141167,0.6057471632957458,0.017580373212695122,0.037694815546274185,0.6622181534767151,0.01972462609410286,0.036908067762851715,0.5055248737335205,0.015817180275917053,0.029496759176254272,0.7176781296730042,0.019194835796952248,0.050453491508960724,0.6345609426498413,0.031707990914583206,0.09260506182909012,0.40875911712646484
