name,radial_med,radial_p90,yaw_deg,in_bench50
Neivamyrmex_cf.hetschkoi_CASENT0744507_processed.obj,0.14398086575335955,0.28903899635392455,3.630199304833264,False
Neoponera_verenae_CASENT0745073_processed.obj,0.1444472767494304,0.2539676841494755,0.20656773785580537,False
Ponera_tamon_OKENT0105153_processed.obj,0.14538519573775643,0.29854376455095255,4.363345911972764,False
Strumigenys_denticulata_CASENT0744012_processed.obj,0.14648178439183446,0.2967818889452014,1.546363328848072,False
Pheidole_afrc-063_CASENT0744859_processed.obj,0.14770185232851354,0.34619609786647537,3.700549008294661,False
Apomyrma_stygia_CASENT0744662_processed.obj,0.14776951226671037,0.2558199014016198,0.26166557887505154,False
Gigantiops_destructor_CASENT0745032_processed.obj,0.14819003623936153,0.2712747081855721,0.3001065146955193,False
Trichomyrmex_destructor_OKENT0105257_processed.obj,0.14891948509819372,0.303316326138634,0.3546502112843702,False
Myrmoteras_sp._CASENT0745082_processed.obj,0.14907227975816484,0.3163178731450334,0.23439060778784654,False
Strumigenys_stenorhina_OKENT0105267_processed.obj,0.14979608101786474,0.3863121030363373,0.19635874426174918,False
Cephalotes_pallens_CASENT0744464_processed.obj,0.15051664921275404,0.25720340141816134,1.0002756609375558,False
Strumigenys_denticulata_CASENT0878101_processed.obj,0.1510757613487671,0.2860684540863704,0.25727086959554024,False
Apomyrma_stygia_CASENT0744661_processed.obj,0.1513915104851134,0.29118957636960097,0.0822254013487813,False
Aphaenogaster_gonacantha_CASENT0745600_processed.obj,0.15143113173705508,0.2822679827576253,6.426653826652266,False
Neivamyrmex_cf.hetschkoi_CASENT0744510_processed.obj,0.1515191666637017,0.2866961305640408,0.6365883188295545,False
Carebara_affinis_CASENT0741335_processed.obj,0.15228693200159588,0.2650238467960963,1.016101751551158,False
Myrmoteras_sp._CASENT0745623_processed.obj,0.15296323128528802,0.3328229337220079,0.5291665667847553,False
Dorylus_afrc-gh01_CASENT0744686_processed.obj,0.15345314035434032,0.24738225185375556,0.13124048609119202,False
Camponotus_fulvopilosus_CASENT0744733_processed.obj,0.15507818225369366,0.28763896410960194,0.14232589764733464,False
Acanthostichus_aff.brevicornis_CASENT0744327_processed.obj,0.15541741375923854,0.2844764729465495,0.8616681829203238,False
Pseudomyrmex_cf.solis_CASENT0744065_processed.obj,0.15550434265870777,0.2803811846358398,0.13662421326403193,True
Labidus_praedator_CASENT0744236_processed.obj,0.15601535494001134,0.3424682864412855,5.258285009194972,True
Acropyga_butteli_CASENT0878079_processed.obj,0.15650942132352064,0.35875152528331755,2.1545858117842056,False
Pseudomyrmex_termitarius_CASENT0744247_processed.obj,0.15671113525698727,0.28127949736930113,0.504840983328711,False
Dorylus_fulvus_CASENT0745670_processed.obj,0.1570071342377942,0.3121726350528265,1.6341551054160917,False
Leptogenys_intermedia_CASENT0744955_processed.obj,0.1570519199361866,0.424210781936568,0.3880616034784883,False
Dorylus_fulvus_CASENT0745677_processed.obj,0.1574971584769353,0.22951200065022864,0.040945956515571126,False
Neivamyrmex_cf.diana_CASENT0744107_processed.obj,0.15808488751527294,0.45469669243886973,2.9872565407249434,False
Nomamyrmex_esenbeckii_CASENT0744586_processed.obj,0.1585500932833026,0.2513018327161641,0.23995033834960416,False
Megaponera_analis_CASENT0744960_processed.obj,0.15875727888780305,0.2731641874322064,7.7799132768595936,False
Cerapachys_sulcinodis_CASENT0745635_processed.obj,0.15897479094887362,0.2780520582707403,0.12475001844231337,False
Dolichoderus_sibiricus_OKENT0105316_processed.obj,0.15911895163149825,0.2693869082447316,1.1572787066014778,False
Myrmelachista_nodigera_CASENT0709257_processed.obj,0.15971070403113463,0.2546806400191209,0.42120423967017434,False
Poneracantha_triangularis_CASENT0744645_processed.obj,0.16005814949304634,0.2603905900255619,5.206034741853946,False
Pheidole_megacephala_CASENT0744846_processed.obj,0.16014606310428658,0.3021702807718606,2.080137051922564,False
Typhlomyrmex_rogenhoferi_CASENT0744314_processed.obj,0.16109464876665147,0.2720791567183842,0.1283444399171358,False
Temnothorax_crassispinus_CASENT0745822_processed.obj,0.16128153063547696,0.2831561936158959,1.4922408893315202,False
Strumigenys_minutula_OKENT0105207_processed.obj,0.1615760030466493,0.3821577782568556,0.6503597387987903,False
Temnothorax_OK01_OKENT0105230_processed.obj,0.1623466235569938,0.36352637437727436,0.5760686632900398,False
Camponotus_vestitus_strophiatus_CASENT0744750_processed.obj,0.16249839957299794,0.23883697533719056,1.9278077657115684,False
Parasyscia_sp._CASENT0878063_processed.obj,0.16260143105363342,0.24059766245458042,0.6742279168271341,False
Dorylus_fulvus_CASENT0745674_processed.obj,0.16349786099912522,0.30304859288709673,0.6820985456273299,False
Colobopsis_shohki_OKENT0105043_processed.obj,0.16358164623908764,0.25301398949113063,0.627996322871839,False
Eciton_hamatum_CASENT0744580_processed.obj,0.16367944967558537,0.29105353853967114,0.899178774155638,True
Procryptocerus_hirsutus_CASENT0744064_processed.obj,0.16395447297313442,0.2747100317034875,2.1686276601175907,False
Euprenolepis_cf.wittei_CASENT0878049_processed.obj,0.1647153412148086,0.31144212952456296,2.8986096362532567,False
Streblognathus_peetersi_CASENT0744989_processed.obj,0.16488128371182217,0.2818184043950232,0.5774826824032043,False
Mycetagroicus_inflatus_CASENT0745121_processed.obj,0.1649830352959188,0.3258929615223389,1.451704986367927,False
Crematogaster_evallans_CASENT0744252_processed.obj,0.1653293134055943,0.2566014409989435,0.933962324638344,False
Leptogenys_cf.binghamii_CASENT0877639_processed.obj,0.16556267380263218,0.3237101952335364,0.9366051196861938,False
Strumigenys_kumadori_OKENT0105284_processed.obj,0.16570731850038145,0.34465714321115576,0.3924245557292169,False
Odontomachus_bauri_CASENT0878072_processed.obj,0.16612599953793514,0.2783676846447584,1.8240621859958892,False
Anochetus_horridus_CASENT0744281_processed.obj,0.16623546030158995,0.37012983859014725,4.587235585056441,False
Leptogenys_gaigei_CASENT0878114_processed.obj,0.16632507714023462,0.4145813901791634,0.6935423720251979,False
Dorylus_fulvus_CASENT0745675_processed.obj,0.1669829769334854,0.2797927214874797,0.24445276237827668,False
Temnothorax_affinis_CASENT0745855_processed.obj,0.1670360179244553,0.26617628201840654,0.5573172712389407,False
Hypoponera_sp._CASENT0744201_processed.obj,0.16734530713145887,0.4367121128480968,0.5928056024526733,False
Tetramorium_tsushimae_OKENT0105377_processed.obj,0.16755279527479486,0.28401939136414645,0.3395621527340969,False
Neoponera_commutata_CASENT0744610_processed.obj,0.16779755672334523,0.29937063529723035,4.392792372108508,False
Microdaceton_tibialis_CASENT0745552_processed.obj,0.1681253706977688,0.36019168671954477,1.3842457530712242,False
Lasius_fuliginosus_CASENT0745541_processed.obj,0.16855213472326225,0.26672388176155154,3.503964627692225,False
Tetramorium_weitzeckeri_CASENT0744903_processed.obj,0.16919393067526525,0.39004406141937503,1.4082095405370292,False
Acanthostichus_aff.brevicornis_CASENT0744328_processed.obj,0.169298445908847,0.2919518201342334,0.2661365431673974,True
Leptogenys_birmana_CASENT0741330_processed.obj,0.1692994217206423,0.28258120890231836,1.1231360034675384,False
Polyergus_rufescens_CASENT0745190_processed.obj,0.1701687482745634,0.3985378510447979,0.4793928104569842,False
Leptogenys_intermedia_CASENT0744954_processed.obj,0.17021727656506502,0.39453452920786203,8.492408537732244,False
Solenopsis_invicta_CASENT0744090_processed.obj,0.17036401809868154,0.34482109160361657,1.3879694130161788,False
Neivamyrmex_cf.hetschkoi_CASENT0744506_processed.obj,0.17062747073632564,0.33320834222954104,0.252136116623426,False
Cephalotes_pusillus_CASENT0744050_processed.obj,0.17122796372238847,0.27365036393853437,0.9157816067657494,False
Polyrhachis_illaudata_CASENT0877572_processed.obj,0.17132475574342199,0.2829659183304795,1.0049795571493434,False
Formica_cf.fusca_CASENT0878143_processed.obj,0.17204834066198027,0.32728598200004116,1.1520047159067148,False
Probolomyrmex_sp._CASENT0744992_processed.obj,0.17213028660760393,0.31027575860863793,0.1070218346723827,False
Strongylognathus_testaceus_CASENT0745197_processed.obj,0.17241754632137735,0.33282243427085495,0.623630190269967,False
Acropyga_sauteri_CASENT0878081_processed.obj,0.1737328162283612,0.3130918971018558,1.3450974193928924,False
Cataglyphis_iberica_CASENT0745158_processed.obj,0.1743178063582937,0.4945069806394602,4.378230882686692,False
Dorylus_fulvus_CASENT0745678_processed.obj,0.1748192965583895,0.28160820890032295,1.003123259206814,True
