name,n_verts,n_faces,n_components,frac_area_offmain,frac_boundary_edges,frac_nonmanifold_edges,frac_degenerate_tri,frac_dup_verts,yaw_deg,pitch_deg,pca_ev1,pca_ev2,pca_ev3,elongation,flatness,area_norm,area_over_vol23,limb_area_frac,radial_p95_over_med,speckle_frac,clump_frac,spacing_cv
cyphomyrmex.obj,21589,47628,3482,0.8714859109212589,0.037146757282681304,0.09259097905956841,0.0,0.0,1.2381894002782918,0.8573785370215953,0.6641410494587332,0.27939115631033934,0.056467794230927494,2.377101187558797,4.947796529252711,2.858067281445722,,0.25255,3.289932946150562,0.0,0.0,0.2053568046127927
daceton.obj,26942,58767,4675,0.7881381057181569,0.04279694341084361,0.09568861291420656,0.0,0.0,1.3547038054389877,4.874570672148015,0.7665101578567786,0.20249560943643963,0.030994232706781828,3.7853174199185524,6.533331905717146,2.6257139882797036,,0.18965,3.39246040473696,5e-05,0.0,0.20192397298317044
diacamma-indicum.obj,14727,33147,3385,0.8299107337899192,0.05049632236717318,0.12261586124048979,0.0,0.0,0.1565406371010258,1.2273507945048,0.6965412447029747,0.2590859497198531,0.04437280557717212,2.688456265019919,5.838845354712968,1.6306007004233383,,0.29245,3.8571105320357737,5e-05,0.0,0.20838422763730513
dolichoderus-attelaboides.obj,15314,33774,2846,0.8614819638929919,0.03957631989490106,0.10082929632974792,0.0,0.0,0.2886393553624916,0.21044691778566763,0.7170824849811978,0.24565205744810026,0.03726545757070202,2.9190982254756737,6.591950655161982,1.5546530839349284,,0.29195,3.972264158694666,0.0,0.0,0.2055633991687585
dolichoderus-sibiricus.obj,21277,46817,3724,0.8315863727823072,0.03875682312391829,0.09699560657386726,0.0,0.0,0.29347213215223333,1.7805616098558676,0.7088859683415748,0.24094871101879106,0.050165320639634116,2.9420616750520416,4.80309321153675,2.448560940076008,,0.25045,3.844689673005701,0.0006,0.0,0.22763232748768616
dolichoderus.obj,16527,36073,2606,0.8463018314478298,0.031614646203368395,0.08484221417485774,0.0,0.0,0.16968451279361665,3.986086310196311,0.6842320523680635,0.2373912961378001,0.0783766514941364,2.8822962909764085,3.0288522361223875,2.7185881884748264,,0.21205,3.4387951310158,0.0001,0.0,0.20695530698797315
dorylus-helvolus.obj,22374,48291,2618,0.8076835516418253,0.023782768871883134,0.0675504601510604,0.0,0.0,0.47688726901689266,0.8223905656311908,0.7902844484633136,0.17340106980957634,0.0363144817271099,4.5575523226654795,4.7749840163663135,2.503370264819448,,0.21,3.332127455138945,0.0,0.0,0.2064649412920576
dorylus-nigricans.obj,15818,35400,3318,0.8589106303972187,0.045142103086286016,0.11192956886534182,0.0,0.0,1.086157137499627,2.643836995479148,0.736399125957611,0.21421858955973663,0.0493822844826523,3.4376060801775563,4.337964349036755,1.3862850513039973,,0.2052,3.2904582966398706,0.0,0.0,0.20551420343967985
ectatomma-tuberculatum (1).obj,14070,31505,3028,0.8871649934324967,0.04888996992747214,0.11584556872457102,0.0,0.0,0.34798414966512886,2.0539446667065073,0.6481201555471806,0.3031684759168641,0.04871136853595528,2.1378217296078974,6.223772499700694,1.5536388535057062,,0.2735,3.559067914187594,0.0,0.0,0.203534456365209
ectatomma-tuberculatum.obj,14070,31505,3028,0.8871649934324967,0.04888996992747214,0.11584556872457102,0.0,0.0,0.5725071484880484,1.7088378474715014,0.6543992671605063,0.297164001707281,0.0484367311322127,2.2021485220309995,6.135096129756225,1.5536388535057062,,0.265,3.5674363897723818,0.0,0.0,0.20537555847481717
