name,n_verts,n_faces,n_components,frac_area_offmain,frac_boundary_edges,frac_nonmanifold_edges,frac_degenerate_tri,frac_dup_verts,yaw_deg,pitch_deg,pca_ev1,pca_ev2,pca_ev3,elongation,flatness,area_norm,area_over_vol23,limb_area_frac,radial_p95_over_med,speckle_frac,clump_frac,spacing_cv
Cyphomyrmex_major_CASENT0745147_processed.obj,49940,100831,1549,0.11212628993757001,0.02847451811084935,0.018160341562238103,0.0,0.0,44.10159193132172,18.519036659605796,0.48191825784214193,0.3568188671916314,0.16126287496622654,1.3505963449610001,2.2126535153634115,6.606892161635416,,0.019,1.8138207303284266,5e-05,0.0,0.21823778146938583
Cyphomyrmex_major_CASENT0745148_processed.obj,47612,95676,1413,0.07156744450052666,0.029350483387043005,0.01691854650516724,0.0,0.0,27.406290109267342,29.90168099800231,0.4563444693848591,0.3297817272202903,0.21387380339485063,1.3837773039499741,1.5419453995095052,3.399570629708723,,0.00385,1.5452201299528074,0.0,0.0,0.22065391930465397
Cyphomyrmex_minutus_CASENT0745116_processed.obj,39031,80331,2067,0.11118836907148832,0.04313810172419521,0.031651772366366564,0.0,0.0,15.550938793944686,4.477128089966317,0.5997003274485259,0.23466895728951373,0.16563071526196035,2.5555162232585746,1.4168202855271317,10.534840858321171,,0.0719,2.1421885454040153,5e-05,0.0,0.22770564517003775
Cyphomyrmex_minutus_CASENT0745117_processed.obj,35939,73578,1785,0.05758304145675053,0.0464418663486212,0.02895840109870252,0.0,0.0,16.064030564194358,0.5825386185088982,0.5584823824041503,0.262875156215589,0.1786424613802608,2.1245156463021866,1.471515529871867,7.932418142537649,,0.06925,2.126725233982618,0.0,0.0,0.2258583435781327
Cyphomyrmex_peltatus_CASENT0744330_processed.obj,30194,61454,1131,0.1237964941734474,0.03333297223516157,0.02185005037319496,0.0,0.0,0.6862165185453118,0.8163082584690733,0.4541021134261771,0.365147609275688,0.18075027729813495,1.2436124512137448,2.020177311669639,8.284731721047008,,0.0999,2.219316420002566,0.0,0.0,0.22418180612176442
Cyphomyrmex_rimosus_CASENT0744354_processed.obj,45135,91359,1208,0.10738942904641491,0.028945339211150393,0.016716860896512593,0.0,0.0,26.03226729594402,12.308327666690632,0.3973404229879236,0.3542195203663951,0.2484400566456813,1.121734969820199,1.4257745918629123,6.828831759974162,,0.01995,1.8760840893736141,0.0,0.0,0.22496659071680353
Cyphomyrmex_salvini_CASENT0744339_processed.obj,43411,88892,1523,0.11999055188471797,0.029903498371628822,0.022159355255061457,0.0,0.0,5.201785638453642,3.2188486901271887,0.4279088713848551,0.3772711631384749,0.19481996547666994,1.1342209879629574,1.9365118057350947,10.120293990970737,,0.084,2.211476200489135,5e-05,0.0,0.22725143666319333
Dacatria_templaris_CASENT0743774_processed.obj,49968,100143,1156,0.01912253361246463,0.023144183082040352,0.013477536332915065,0.0,0.0,11.157888696109241,0.20396940037193997,0.6284712703737325,0.19965557577629084,0.1718731538499766,3.1477772054706805,1.1616449183830349,4.354917633851105,,0.05955,2.0616032983194756,0.0,0.0,0.20989782406360624
Dacatria_templaris_CASENT0743775_processed.obj,38342,77366,952,0.02850900371332954,0.026080156738734404,0.014883305262434263,0.0,0.0,0.482888958360559,0.12907487021201175,0.6654856325496341,0.20799346637970403,0.12652090107066183,3.1995506596094314,1.6439455032298564,7.640624176021037,,0.07985,2.22911750360581,0.0,0.0,0.21562746681268716
Dacetinops_sp._CASENT0745606_processed.obj,49948,100269,492,0.006931612762074768,0.01250265308288231,0.005869945877109201,0.0,0.0,7.821081205285476,4.823571012179995,0.5600369117435241,0.25342907384405466,0.18653401441242135,2.2098368717084838,1.3586212393613653,7.905071502462746,,0.03715,1.936961580844608,0.0,0.0,0.2024274980972296
Dacetinops_sp._CASENT0745607_processed.obj,44622,89162,425,0.00907778601371656,0.012088534908347876,0.005197846286933047,0.0,0.0,4.5821049667392915,0.1485473788496469,0.6350981490869777,0.20286593426683383,0.1620359166461884,3.1306298486350093,1.2519812796183905,5.320438243845304,,0.0725,2.0712457838814298,0.0,0.0,0.19993105148464968
Daceton_armigerum_CASENT0709536_processed.obj,48846,95429,6954,0.1390175701442793,0.11689818011101599,0.07822899119052222,0.0,0.0,1.350494021699211,1.5534598291282775,0.8333422260728284,0.0938628790501784,0.07279489487699321,8.878293895367623,1.2894156823604908,3.1170479092303873,,0.0205,1.8002335136747998,0.0,0.0,0.20056791115449632
Dilobocondyla_fouqueti_CASENT0745576_processed.obj,49932,96205,1271,0.04098562113693205,0.04560104886509519,0.012940099969954386,0.0,0.0,0.0036790441473981746,0.3473033066096501,0.6643604846617643,0.2297944203522262,0.10584509498600951,2.8911079896693765,2.171044585321598,3.880271100603673,,0.14385,2.6864884164160956,0.0,0.0,0.19918703801469181
Discothyrea_banna_CASENT0745641_processed.obj,24907,51087,1071,0.07524274024584088,0.03837139657821411,0.024465508710710657,0.0,0.0,0.2448493698357861,0.2689284027738367,0.762395168351354,0.1322854952963118,0.10531933635233431,5.763255953675293,1.2560418616175586,7.891197700303613,,0.01125,1.7500628766656097,0.0001,0.0,0.23387036479838458
Discothyrea_patrizii_CASENT0744990_processed.obj,20696,43125,809,0.04520002602605888,0.03476109478892841,0.025359517550641718,0.0,0.0,0.46993543871108173,0.6676396739186122,0.7145445612477552,0.17250096429676776,0.11295447445547693,4.142264155801847,1.5271724748253523,5.717021888027435,,0.0208,1.7266669477583265,0.0,0.0,0.23961501468293436
Discothyrea_patrizii_CASENT0744991_processed.obj,19551,40310,887,0.05049621336382781,0.04126249690159465,0.028059158886226555,0.0,0.0,0.2780245916990731,5.121726684502628,0.6737283453177504,0.2178261175941645,0.10844553708808509,3.092964024511445,2.008622239726056,8.954209992690469,,0.0058,1.7382970834991902,0.0,0.0,0.24002522220500913
Discothyrea_sexarticulata_CASENT0744287_processed.obj,49513,85759,1626,0.3291248163133649,0.11642469981834025,0.014370320046079547,0.0,0.0,0.13746760547540374,0.6430515794705326,0.5805955189618518,0.25108698839557414,0.1683174926425741,2.3123281802526323,1.4917462496234002,6.448345586272419,,0.01155,1.6868990141342786,5e-05,0.0,0.1900494063434374
Dolichoderus_cf.bidens_CASENT0744033_processed.obj,49471,99001,8222,0.16987714714392,0.12424807851643281,0.09942540736798852,0.0,0.0,3.3325462336577436,3.268958268467551,0.680821159528265,0.19674806624509872,0.12243077422663613,3.4603702721028666,1.607014800714166,4.356281622605923,,0.1425,2.439003825972068,5e-05,0.0,0.209454483277149
Dolichoderus_debilis_CASENT0744349_processed.obj,46641,108511,9300,0.33031812938959737,0.1133130691404991,0.12129446484204673,0.0,0.0,0.9680262342181282,12.581750494963956,0.6204627057996193,0.22366304276705953,0.15587425143332112,2.774095792150241,1.4348940938634542,9.665974641611356,,0.06455,2.093138631921547,0.0005,0.0,0.2640948009030395
Dolichoderus_decollatus_CASENT0744046_processed.obj,48521,98146,8713,0.07459063058744031,0.1097632410636443,0.09979838709677419,0.0,0.0,0.1626893439097845,1.156863778859189,0.7411817602830241,0.14881768511624074,0.11000055460073511,4.980468280393494,1.3528812255210778,4.893715992190415,,0.0203,1.8408698774131997,0.0,0.0,0.1870163945427042
Dolichoderus_quadripunctatus_CASENT0745213_processed.obj,49795,101868,4542,0.11258686307475485,0.07220263913094754,0.05404714793023469,0.0,0.0,0.5935496943736511,0.07075975274101542,0.8431286743455464,0.108242467562373,0.04862885809208066,7.7892595515683976,2.2258895604213373,4.993007466895122,,0.0808,2.421368157808547,0.00035,0.0,0.2556092308241071
Dolichoderus_quadripunctatus_CASENT0878128_processed.obj,48813,94384,5559,0.24199559455879283,0.1070752879639419,0.06942435034221801,0.0,0.0,4.1767453642789025,3.8567121050590516,0.8138701589241196,0.13092639134333114,0.055203449732549294,6.216242199709683,2.3717066954627977,2.992353937416961,,0.0589,2.0953496979101276,0.0,0.0,0.1837725274509411
Dolichoderus_quadripunctatus_CASENT0878130_processed.obj,49451,94515,3688,0.008500379605874797,0.08014512559746377,0.0446615007873688,0.0,0.0,0.9448037313821475,0.028676872248982053,0.7775362479151345,0.14817290479117398,0.07429084729369155,5.247492778864986,1.9944974406525064,3.145952402944621,,0.05375,2.025901622836951,0.0,0.0,0.18467680342629406
Dolichoderus_quadripunctatus_CASENT0878131_processed.obj,49249,92878,3978,0.02907245692827487,0.09349484956224792,0.04825812616815863,0.0,0.0,0.3113630337785719,0.31345768308343724,0.8109585503740511,0.0960516792911024,0.09298977033484647,8.442939846124824,1.0329273741104028,3.1738677391876444,,0.0087,1.5851546016403926,0.0015,0.0,0.21880440784090258
Dolichoderus_sibiricus_OKENT0105315_processed.obj,49434,101507,5184,0.12910430448855037,0.0786686439281595,0.06418190805734059,0.0,0.0,1.231421646912159,6.297435283221376,0.76540172528479,0.15445012862201835,0.08014814609319161,4.955656120934266,1.9270580312916121,5.9248309891445325,,0.03925,1.8446645652128335,0.0001,0.0,0.23406899365485004
Dolichoderus_sibiricus_OKENT0105316_processed.obj,48615,101970,7193,0.6051166690862726,0.1073759275827588,0.0897058049576338,0.0,0.0,0.8170300395513542,3.105966630404457,0.8105894020660949,0.1066736736329766,0.08273692430092862,7.598776478393569,1.289311568375274,3.3427638359369385,,0.0684,2.1479534292526745,5e-05,0.0,0.24630215779742637
Dorylus_afrc-gh01_CASENT0744686_processed.obj,48283,109824,9281,0.24767389508715287,0.10578980099502487,0.11090174129353234,0.0,0.0,0.00772859293736566,3.5605579712969955,0.8552920991676782,0.09199387994524921,0.0527140208870727,9.297271728040073,1.7451501212993086,4.987829638782019,,0.0356,1.8887935283582284,0.00025,0.0,0.24903614118977077
Dorylus_afrc-gh01_CASENT0744687_processed.obj,49861,99751,4080,0.1014476180374494,0.07111185086551265,0.04845539280958722,0.0,0.0,0.29967641769619924,0.16734619872822562,0.7785038590315695,0.15637378383528067,0.06512235713314969,4.9784806630478515,2.4012304025721547,3.685272201722695,,0.0449,1.9429560416133562,5e-05,0.0,0.2111732564831204
Dorylus_afrc-gh01_CASENT0744689_processed.obj,49816,100489,7399,0.14867040510121943,0.1252590177781884,0.08595430728417384,0.0,0.0,4.503028290927894,21.676931347370612,0.6003962600505337,0.23591493085381415,0.16368880909565228,2.5449693153273634,1.4412404376157213,3.923093272778215,,0.0478,1.9893635800277543,0.0001,0.0,0.224578956685313
Dorylus_fulvus_CASENT0745670_processed.obj,48652,102571,9268,0.2169257544598997,0.09183300674217011,0.1063602245175861,0.0,0.0,1.3427074021173317,1.184260904525608,0.7967848882188888,0.1437300350765105,0.05948507670460062,5.543621330049378,2.416236862066521,3.1278642474969685,,0.0986,2.83049719765107,0.0001,0.0,0.2226206312055637
Dorylus_fulvus_CASENT0745671_processed.obj,49731,100004,4917,0.1139971246244883,0.0651858197417999,0.05713463481886507,0.0,0.0,0.6663298059549523,0.5628156635369462,0.7820644290227775,0.1148025859658948,0.1031329850113277,6.812254466594601,1.1131510055030924,3.0753717518587993,,0.085,2.4823849579835624,5e-05,0.0,0.2133360508185581
Dorylus_fulvus_CASENT0745672_processed.obj,49514,99315,6719,0.14227917861117967,0.08250322041099863,0.07192813256627976,0.0,0.0,0.800809658077428,0.997132534967643,0.8484315963117395,0.0805109755759844,0.07105742811227599,10.538086145919438,1.1330409461030746,3.2731290852968127,,0.08075,2.2044864339385413,0.0001,0.0,0.21014244147528832
Dorylus_fulvus_CASENT0745674_processed.obj,48954,91947,6353,0.14835217816923585,0.1303250326167111,0.07041664303136877,0.0,0.0,1.2755092401157553,0.19941063436549264,0.8803606665014135,0.07587430095990866,0.04376503253867787,11.602883392185566,1.7336740442921832,3.32237592897262,,0.07965,2.280184695364495,0.00025,0.0,0.2269609879530614
Dorylus_fulvus_CASENT0745675_processed.obj,47729,98374,15262,0.38514828707051707,0.16729972016026554,0.17007034184888653,0.0,0.0,0.10656525508348168,5.603439168155784,0.8123891884880675,0.1226497983663477,0.06496101314558476,6.623648789552095,1.8880524244822974,2.952644054515439,,0.0713,2.397974142430307,0.0002,0.0,0.22765583234460582
Dorylus_fulvus_CASENT0745677_processed.obj,49544,103661,8979,0.05851701322019587,0.07706106095620921,0.0972837792718774,0.0,0.0,0.7944014204952259,0.11734920972561706,0.8946380135657781,0.061837941315449375,0.04352404511877252,14.467461149814586,1.4207765189724477,2.837475238436469,,0.03535,1.736812832304304,0.0,0.0,0.1893145409020328
Dorylus_fulvus_CASENT0745678_processed.obj,48578,102117,15783,0.4215050746277835,0.13948895695631147,0.16416787575904132,0.0,0.0,0.04260704783899333,0.23447131708254723,0.8538940720525956,0.07371262832421227,0.07239329962319205,11.584094767275017,1.018224458725978,2.829008873922413,,0.0284,1.8662252785286169,0.0,0.0,0.21172322856067358
Dorylus_helvolus_pretoriae_CASENT0744691_processed.obj,49871,106291,4152,0.10545737565177127,0.054934811282467536,0.05449726055194805,0.0,0.0,4.07885500773814,1.4219349468242555,0.5250932008252072,0.27842216809310694,0.1964846310816859,1.885960462205765,1.417017537505804,5.125575408204882,,0.1346,2.3622936382522863,0.0,0.0,0.23865822653278054
Dorylus_helvolus_pretoriae_CASENT0744694_processed.obj,49103,93602,8139,0.23591594081835987,0.15766507203843919,0.10034250653143846,0.0,0.0,0.4438192072436823,0.06959709259408715,0.7426302658666298,0.16934689775888045,0.08802283637448968,4.385260525551533,1.9238973059036721,3.8341476140406607,,0.06735,2.1882331500694057,0.0001,0.0,0.21710860147367497
Dorylus_nigricans_molestus_CASENT0744680_processed.obj,49820,104421,4462,0.130152509170941,0.06554189341821542,0.05502361638771948,0.0,0.0,2.8805955064874245,0.07209756693318668,0.7014957088049959,0.1684394239615012,0.13006486723350283,4.164676489070225,1.2950416783888712,5.8452429510009996,,0.06895,2.2397328093351097,0.0001,0.0,0.23992008858375577
Dorylus_nigricans_molestus_CASENT0744683_processed.obj,49388,97946,4506,0.11089865877500316,0.0645845225475006,0.05216912664111555,0.0,0.0,0.4531280194299699,1.68007417303928,0.8073799199483388,0.14219069405044515,0.05042938600121603,5.678148808120338,2.819599946091282,1.6386661563144742,,0.15285,2.6943488686167645,0.0,0.0,0.19516507076360665
Dorylus_nigricans_molestus_CASENT0744684_processed.obj,49250,102213,7809,0.041584254255873865,0.07414803157936498,0.0880929396051257,0.0,0.0,0.8233724924309337,7.626814939343767,0.7039846981961697,0.19726454067896954,0.0987507611248607,3.5687341261288417,1.997600205121941,2.496680239574196,,0.0444,1.9586737765751911,0.0,0.0,0.18805882433683122
Dorylus_orientalis_CASENT0877642_processed.obj,48539,91191,5042,0.36121516477955407,0.11000128698288313,0.06225422201884715,0.0,0.0,1.8291399730623517,0.11355283201395085,0.7522673222609864,0.1855210254833293,0.06221165225568443,4.054889844971153,2.982094491251481,4.3913715334456205,,0.01365,1.7089100751693498,0.0,0.0,0.18291170058567946
Dorylus_sp._CASENT0744697_processed.obj,46658,105347,15544,0.04974154548819765,0.12108708118832766,0.17694401782359648,0.0,0.0,0.2641358932061307,1.8080354047878522,0.5357465677123723,0.3272202830337185,0.1370331492539092,1.6372657671015038,2.3878914322213443,5.184508594204852,,0.06,2.121129060223177,0.0,0.0,0.19124535095049827
Dorylus_sp._CASENT0744698_processed.obj,35293,76088,3269,0.12404564350565761,0.06061437677053824,0.05686083569405099,0.0,0.0,0.07282888406256673,0.7129908951832902,0.6536116717192074,0.20201552970703146,0.14437279857376112,3.2354526043967673,1.3992631001318454,6.868293519078063,,0.03525,1.7877950769723883,0.00015,0.0,0.24944252890241778
Dorylus_sp._CASENT0744699_processed.obj,49952,99476,1979,0.051102438761755686,0.038224891558224894,0.022649315982649316,0.0,0.0,2.129856805900916,0.49191625237860637,0.6321782359501341,0.24884782977724645,0.11897393427261951,2.5404209332105565,2.091616380500884,2.517009038718582,,0.08475,2.222882794482499,5e-05,0.0,0.2067486319226512
Dorylus_sp._CASENT0744700_processed.obj,49566,92888,3758,0.07413032559334276,0.11190174957885687,0.047119101374918745,0.0,0.0,0.22420585897027465,1.508060483890344,0.5296888236952217,0.25535284621135884,0.21495833009341941,2.0743407859131184,1.1879178913437978,3.785032239451784,,0.10755,2.7005042017314214,0.0,0.0,0.21837359939730475
Dorylus_sp._CASENT0744701_processed.obj,37635,84023,3908,0.11719089224097856,0.06491989722358703,0.06736043430283602,0.0,0.0,0.01247589170722819,0.1921802862622977,0.7330141151345414,0.16462813069462878,0.1023577541708299,4.452544726357979,1.6083601289246028,8.234530944641415,,0.045,1.9349197665407278,0.00035,0.0,0.25204064081538013
Dorymyrmex_sp.1_insanus_group_CASENT0741329_processed.obj,49827,101097,3387,0.056551021569486104,0.06711484226405194,0.041404866531120875,0.0,0.0,1.3805295771117505,0.36694025853131457,0.8903988409005864,0.06121503301727811,0.04838612608213552,14.545427765256107,1.2651360622126577,3.5071931480519116,,0.01045,1.8045567703176424,0.00015,0.0,0.22215258982581274
