edge_logratio_mean_abs,edge_logratio_p95,folded_face_frac,specimen,arm
0.5012486577033997,1.4631842374801636,0.07709983377334506,Acanthostichus_aff.brevicornis_CASENT0744328_processed,gentle50_no_downweight
0.6459217071533203,1.770545244216919,0.11406081939962844,Acromyrmex_coronatus_CASENT0744365_processed,gentle50_no_downweight
0.7901978492736816,1.849730134010315,0.08770900557348196,Solenopsis_invicta_CASENT0744384_processed,gentle50_no_downweight
